,movieCd,peopleNm,peopleNmEn,cast,castEn
43,20209343,고한민,,안코쿠지,
44,20209343,문승배,,이운룡탐망병1,
45,20209343,강덕중,KANG Deok-jung,이운룡탐망병2,
46,20209343,서상원,SEO Sang-won,권준부장,
47,20209343,김영찬,,노 공연자,
48,20209343,배명진,BAE Myung-jin,원균부장,
49,20209343,곽민호,KWAK Min-ho,권율부장,
50,20209343,정준화,,이억기부장,
51,20209343,황무영,,좌수영전령,
52,20209343,안태준,,사헤에첩보대2,
53,20209343,이의령,,조선통역군관,
54,20209343,안치욱,,일본중,
55,20209343,강병욱,,황진,
56,20209343,김호연,,보름어머니,
57,20209343,김태근,,보름아버지,
58,20209343,고기영,,세작1,
59,20209343,이보영,,세작2,
60,20209343,홍윤,,세작3,
61,20209343,박선교,,세작4,
62,20209343,김동훈,,세작5,
63,20209343,서세명,,사헤에첩보대3,
64,20209343,박형준,ParkHyungJun,사헤에첩보대4,
65,20209343,이진민,,사헤에첩보대5,
66,20209343,이규탁,,사헤에첩보대6,
67,20209343,남현우,,김완부장,
68,20209343,윤상원,,정운부장1,
69,20209343,이지운,,신호부장,
70,20209343,문바롬,,우치적,
71,20209343,김태희,,배흥립,
72,20209343,김동현,,이영남부장,
73,20209343,김우현,,정운격군장,
74,20209343,남상우,,원균격군장,
75,20209343,김현승,,김완격군장,
76,20209343,양동혁,,이순신격군장,
77,20209343,오누리,,기생1,
78,20209343,한봄,,기생2,
79,20209343,박재이,,기생3,
80,20209343,김진희,,기생4,
81,20209343,강리안,,기생5,
82,20209343,박혜영,,기생6,
83,20209343,강보라,,기생7,
84,20209343,김지아,Kim Jia,기생8,
85,20209343,이다혜,,기생9,
86,20209343,김효주,KIM Hyo-joo,기생10,
87,20209343,한송희,,이순신시종아이,
88,20209343,한상경,,와키자카 부장3,
89,20209343,김진형,,와키자카 부장4,
90,20209343,오지훈,,와키자카 부장5,
91,20209343,이루겸,,사헤에 부장2,
92,20209343,최홍락,,사헤에첩보대7,
93,20209343,방병현,,준사 부관,
94,20209343,황성웅,,가토 부장1,
95,20209343,김이담,,가토 부장2,
96,20209343,김경태,,가토 부장3,
97,20209343,김건보,,가토 부장4,
98,20209343,이동빈,,가토 부장5,
99,20209343,유건기,,가토 부장6,
100,20209343,위민국,,고바야카와 부장2,
101,20209343,정동근,,준사 왜군포로1,
102,20209343,최돈학,,준사 왜군포로2,
103,20209343,권용덕,KWON Yong-duk,이순신 함대 부장1,
104,20209343,김용준,,이순신 함대 부장2,
105,20209343,김한솔,,이순신 함대 부장3,
106,20209343,김현우,,웅치전투 척후병1,
107,20209343,강성락,,웅치전투 척후병2,
108,20209343,이종욱,,정담부장,
109,20209343,윤상영,,이순신 기라졸1,
110,20209343,김영호,,이순신 기라졸2,
111,20209343,이건록,,세기부네부장,
112,20209343,장한솔,,전라좌수영 초병,
113,20209343,정현옥,,이순신 탐망병,
114,20209343,이단,,경상우수영 장수1,
115,20209343,백태민,,경상우수영 장수2,
116,20209343,현직,,세작6,
117,20209343,손대민,,원균 부장2,
118,20209343,이지영,,원균 부장3,
119,20209343,김무섭,,원균 부장4,
120,20209343,한동국,,어영담 부장2,
121,20209343,황민혁,,어영담 부장3,
122,20209343,조현수,,이운룡 부장2,
123,20209343,김서준,,이운룡 부장3,
124,20209343,채강,,이억기 부장2,
125,20209343,엄기영,,정운 부장2,
126,20209343,손수호,,왜군 세키부네 부장1,
127,20209343,이상호,,왜군 세키부네 부장2,
128,20209343,민주호,,왜군 세키부네 부장3,
129,20209343,오창후,,왜군 세키부네 부장4,
130,20209343,김형석,,왜군 신호병,
131,20209343,구본혁,,왜경계병1,
132,20209343,우혁,,이순신 판옥선 화포장,
133,20209343,김명곤,KIM Myung-kon,도도 다카도라 ,
134,20209343,문숙,MUN suk,초계변씨(이순신 모) ,
135,20209343,이준혁,LEE Jun-hyeok,황박,
136,20209343,윤승훈,,기타단역,
0,20226679,소연,,공찬,
1,20226679,엄상현,UM Sang-hyun,쥬키오/가이아,
2,20226679,김현욱,,쥬테라/부리,
3,20226679,강은애,,반장/미니 티라노,
4,20226679,홍범기,HONG Beom-gi,쥬테고/딘,
5,20226679,황창영,,쥬렉스/티라노,
6,20226679,이현,LEE Hyun,쥬톱스/바리,
7,20226679,박리나,PARK Ri-na,사라/미니 브라키오,
8,20226679,이인성,LEE In-seong,쥬박사,
9,20226679,김영선,KIM Young-sun,쥬라킹,
0,20193450,강동원,GANG Dong-won,한정석,
1,20193450,이정현,LEE Jung-hyun,민정,
2,20193450,권해효,KWON Hae-hyo,김노인,
3,20193450,김민재,KIM Min-jae,황중사,
4,20193450,구교환,KOO Kyohwan,서대위,
5,20193450,김도윤,KIM Do-yoon,구철민,
6,20193450,이레,LEE Re,준이,
7,20193450,이예원,LEE Ye-won,유진,
8,20193450,김규백,KIM Gyu-baek,김이병,
9,20193450,황영희,HWANG Young-hee,택시녀,
10,20193450,장소연,JANG So-yeon,정석 누나,
11,20193450,문우진,,정석 조카(동환),
12,20193450,차시원,,홍콩 행동대장,
13,20193450,박종범,,정비남,
14,20193450,김태준,KIM Tae-joon,민정 남편,
15,20193450,이승진,LEE Seung-jin,중위,
16,20193450,안현빈,,황중사 군인01,
17,20193450,고동형,,황중사 군인02,
18,20193450,오진호,,황중사 군인04,
19,20193450,박성현,,황중사 군인05,
20,20193450,윤영균,,황중사 군인06,
21,20193450,오문강,,황중사 군인07,
22,20193450,유동균,YOO Dong-Kyun,황중사 군인08,
23,20193450,김민송,,황중사 군인09,
24,20193450,김시호,,컨테이너 군인01,
25,20193450,박세준,PARK Se-joon,컨테이너 군인02,
26,20193450,김철윤,KIM Chul-Yun,컨테이너 군인03,
27,20193450,강전영,,첨탑 초병01,
28,20193450,신희철,SHIN Hee-cheol,첨탑 초병02,
29,20193450,조용환,,LED 군인,
30,20193450,손윤환,,창고 군인01,
31,20193450,조석인,,창고 군인02,
32,20193450,김희수,KIM Hui-su,문지기 군인,
33,20193450,김성호,,내기 군인,
34,20193450,이세랑,LEE Se-rang,북한 앵커,
35,20193450,김세동,KIM Se-dong,정부 관계자,
36,20193450,채우식,,공포 들개01,
37,20193450,황윤호,,공포 들개02,
38,20193450,김정승,,공포 들개03,
39,20193450,이한,,공포 들개04,
40,20193450,김평조,,공포 들개05,
41,20193450,장나라,,총쏘는 군인1,
42,20193450,박범석,,총쏘는 군인2,
43,20193450,허승,,총쏘는 군인3,
44,20193450,김원훈,,미라 좀비,
45,20193450,최세인,,아기 유진,
46,20193450,조전범,,취객,
47,20193450,이조풍,,취객 일행,
48,20193450,미석,,술집 주인,
49,20193450,장격수,,선장,
50,20193450,유성주,,홍콩 장정1,
51,20193450,박충환,,홍콩 장정2,
52,20193450,원진호,,홍콩 장정3,
53,20193450,용재화,,홍콩 할아버지,
54,20193450,김이연,,소주포스터 모델1,
55,20193450,김희,KIM Hee,소주포스터 모델2,
56,20193450,선우,Sun-woo,소주포스터 모델3,
57,20193450,이태경,,나이트차량 모델1,
58,20193450,황필성,,나이트차량 군인,
59,20193450,장락천,,홍콩배 무전,
60,20193450,한성수,Han Seong Su,좀비,
61,20193450,김윤도,,좀비,
62,20193450,박종범,,좀비,
63,20193450,박수찬,,좀비,
64,20193450,고나영,,좀비,
65,20193450,박찰리,,좀비,
66,20193450,이한,,좀비,
67,20193450,김만호,,좀비,
68,20193450,황윤호,,좀비,
69,20193450,김한솔,,좀비,
70,20193450,정현옥,,좀비,
71,20193450,윤상원,,좀비,
72,20193450,성백인,,좀비,
73,20193450,박시연,,좀비,
74,20193450,배윤민,,좀비,
75,20193450,최성식,,좀비,
76,20193450,남상우,,좀비,
77,20193450,권용덕,KWON Yong-duk,좀비,
78,20193450,하길현,,좀비,
79,20193450,이보영,,좀비,
80,20193450,문바롬,,좀비,
81,20193450,김진욱,,좀비,
82,20193450,이단,,좀비,
83,20193450,이태환,,좀비,
84,20193450,안재원,,좀비,
85,20193450,전아희,,좀비,
86,20193450,지성은,,좀비,
87,20193450,이재우,LEE Jae-woo,좀비,
88,20193450,김현우,,좀비,
89,20193450,명승훈,MYEONG Seung-hun,좀비,
90,20193450,김민환,,좀비,
91,20193450,김빛나래,,좀비,
92,20193450,민정은,,좀비,
93,20193450,조현수,,좀비,
94,20193450,현직,,좀비,
95,20193450,김평조,,좀비,
96,20193450,한철훈,HAN Cheol-hun,좀비,
97,20193450,노재훈,,좀비,
98,20193450,김정승,,좀비,
99,20193450,김온림,,좀비,
100,20193450,김희진,KIM Hee-jin,좀비,
101,20193450,강춘성,,좀비,
102,20193450,유성재,,좀비,
103,20193450,김태환,,좀비,
104,20193450,유재연,Liu Zi Yan,좀비,
105,20193450,이유진,,좀비,
106,20193450,김오복,,좀비,
107,20193450,김은해,,좀비,
108,20193450,이승진,LEE Seung-jin,좀비,
109,20193450,이도헌,,좀비,
110,20193450,전한승,,좀비,
111,20193450,강준석,GANG Jun-seok,631부대 군인,
112,20193450,공민규,,631부대 군인,
113,20193450,김기태,KIM Ki-tae,631부대 군인,
114,20193450,김통령,,631부대 군인,
115,20193450,김찬욱,,631부대 군인,
116,20193450,김승완,,631부대 군인,
117,20193450,배성민,,631부대 군인,
118,20193450,소윤호,Yunho So,631부대 군인,
119,20193450,오재세,OH Jae-se,631부대 군인,
120,20193450,오현근,,631부대 군인,
121,20193450,임지한,,631부대 군인,
122,20193450,진근호,,631부대 군인,
123,20193450,최정현,CHOI Jeong-hyun,631부대 군인,
124,20193450,곽한훈,,631부대 군인,
125,20193450,한시원,,631부대 군인,
126,20193450,김영조,,631부대 군인,
127,20193450,김왕도,,631부대 군인,
128,20193450,박은철,,631부대 군인,
129,20193450,이웅규,,631부대 군인,
130,20193450,정승욱,,631부대 군인,
131,20193450,김성호,,정석 스탠드인,
132,20193450,김예원,,민정 스탠드인,
133,20193450,김단비,,좀비,
0,20225843,배다해,Da-hae BAE,투란도트,
1,20225843,민우혁,Woo-hyuk MIN,칼라프,
2,20225843,양서윤,Seo-yoon YANG,류,
3,20225843,성기윤,SUNG Ki-youn,알티움,
0,20226444,김서영,KIM Seo-young,엄마/혜인,
1,20226444,이윤희,Lee Yoon hee,마지/비둘기,
2,20226444,김은아,,두리/아기멧돼지,
3,20226444,전해리,Hae Ri Jun,세찌,
4,20226444,이지현,LEE Ji-hyun,꽁지/다람쥐/선생님,
5,20226444,양정화,YANG Jeong-hwa,쥐돌이/닭집주인,
6,20226444,홍범기,HONG Beom-gi,쥐돌이아빠/할아버지/뺑덕이/고라니,
7,20226444,엄상현,UM Sang-hyun,혜인아빠/길고양이3/너구리아저씨/생선가게주인              ,
8,20226444,이현,LEE Hyun,길고양이1/정육점주인  ,
9,20226444,이명호,,길고양이2/뉴스앵커,
0,20201875,이성욱,LEE Sung-wook,,
0,20217124,김주아,KIM Joo-ah,정희,
1,20217124,윤아정,,민영,
2,20217124,손다현,,수산나,
3,20217124,임종민,,정일,
4,20217124,심이안,,옆집 여자,
5,20217124,조형일,,장국영 닮은 남자,
0,19940005,이정재,LEE Jung-jae,이한,
1,19940005,신은경,SHIN Eun-kyung,재이,
2,19940005,이응경,LEE Eung-kyung,승혜,
3,19940005,김보연,KIM Bo-yeon,손 실장,
4,19940005,전미선,JEON Mi-sun,진이,
0,20226220,김용지,,,
1,20226220,윤유선,YUN Yoo-sun,,
2,20226220,박종환,PARK Jong-hwan,,
3,20226220,김진엽,,,
4,20226220,김다온,Kim Da-on,,
5,20226220,베스티,,,
6,20226220,안민영,AHN Min-young,,
7,20226220,김승비,,,
8,20226220,김광섭,,,
9,20226220,장승현,,,
10,20226220,문서윤,,,
0,20209132,김금순,KIM Geum-soon,중년여인,Middle aged lady
1,20209132,안소희,AN So-hee,소녀,Girl
2,20209132,강진아,KANG Jin-a,송민재,SONG Min-jae
3,20209132,곽민규,KWAK Mingyu,이태규,LEE Taekyu
0,20226670,이지현,LEE Ji-hyun,차탄,
1,20226670,조경이,,삼순,
2,20226670,김용준,KIM Yong-jun,아빠,
3,20226670,양정화,YANG Jeong-hwa,엄마,
4,20226670,조경이,,"엉토킹, 이지은 기자",
5,20226670,엄상현,UM Sang-hyun,외할아버지,
6,20226670,홍범기,HONG Beom-gi,S라인,
7,20226670,사문영,SA Mun-yeong,그린팜,
8,20226670,송준석,SONG Joon-seok,파워크루저,
9,20226670,이정구,LEE Jeong-gu,마론,
10,20226670,이장원,LEE Jang-won,스론,
11,20226670,강시현,,코리리,
12,20226670,이현,LEE Hyun,잡는 원숭이2,
13,20226670,원에스더,,여장승,
0,20227352,민도희,MIN Do-hui,,
1,20227352,김대건,KIM Dae-gun,,
2,20227352,오민애,OH Min-ae,,
3,20227352,이종윤,LEE Jong-yoon,,
4,20227352,손용범,SON Yong-beom,,
5,20227352,박재민,,,
6,20227352,길해연,GIL Hae-yeon,,
7,20227352,장준현,,,
8,20227352,박서은,,,
9,20227352,이동기,,,
10,20227352,정애화,JUNG Ae-hwa,,
11,20227352,장준휘,JANG Jun-whee,,
12,20227352,김휘규,KIM Hui-gyu,,
13,20227352,윤설,,,
0,20216224,정진운,JEONG Jin-woon,,
1,20216224,안서현,AHN Seo-hyun,,
2,20216224,이주연,LEE Ju-yeon,,
3,20216224,강성필,KANG Sung-pil,,
4,20216224,정태우,JUNG Tae-woo,,
5,20216224,전수진,JEON Su-jin,,
6,20216224,지대한,JI Dae-han,,
7,20216224,김누리,,,
8,20216224,김가애,,,
9,20216224,이자은,,,
10,20216224,문종일,,,
11,20216224,이푸름,,,
12,20216224,최환이,,,
13,20216224,송혁조,SONG Hyuk-jo,,
14,20216224,이상철,,,
15,20216224,알렉스,,,
16,20216224,이성은,,,
17,20216224,조유진,,,
18,20216224,왕호,WANG Ho,,
19,20216224,최은지,,,
20,20216224,김차이,,,
21,20216224,송혁조,SONG Hyuk-jo,,
22,20216224,이준호,,,
23,20216224,이승원,,,
24,20216224,심예진,,,
25,20216224,홍선기,,,
26,20216224,김경주,,,
27,20216224,백주은,,,
28,20216224,권도영,,,
29,20216224,이채린,Chaelynn Lee,,
30,20216224,박준희,PARK Jun-hui,,
31,20216224,이화진,,,
32,20216224,한지영,,,
33,20216224,김재인,,,
34,20216224,노하연,,,
35,20216224,이유주,,,
36,20216224,김선구,,,
37,20216224,허태경,,,
38,20216224,이운학,,,
39,20216224,김현성,,,
40,20216224,유상재,YOO Sang-jae,,
0,20100076,숀 펜,Sean Penn,,
1,20100076,조슈 브롤린,Josh Brolin,,
2,20100076,에밀 허쉬,Emile Hirsch,,
0,20209515,이홍내,LEE Hong-nae,하늘,
1,20209515,정휘,,봉식,
2,20209515,곽민규,KWAK Mingyu,민호,
3,20209515,염문경,,정연,
4,20209515,강정우,KANG Jung-woo,정민,
5,20209515,남문철,NAM Mun-cheol,정민부,
6,20209515,박선미,,정민모,
7,20209515,민재경,,클럽남1,
8,20209515,최홍준,CHOI Hong-jun,클럽남2,
9,20209515,이연준,,클럽사장,
10,20209515,정지민,,여간호사,
11,20209515,최원규,,남간호사,
12,20209515,정재식,Jung Jae-sic,펫샵사장,
13,20209515,임호선,,조문객,
14,20209515,이정은,,순자,
15,20209515,최현욱,,배드민턴 멤버,
0,20178941,양익준,YANG Ik-june,,
1,20178941,전혜진,JEON Hye-jin,,
2,20178941,정가람,JUNG Ga-ram,소년,
3,20178941,이은주,,동인회원들,
4,20178941,허건우,,런닝맨게임 고등학생들,
5,20178941,이지은,,알바생,
6,20178941,이한나,,런닝맨게임 고등학생들,
7,20178941,백지원,BAEK Ji-won,턱주가리,
8,20178941,홍연이,HONG Yeoni,소년일행,
9,20178941,강지혜,,잔칫집 신부,
0,20020248,황정민,HWANG Jung-min,,
1,20020248,정찬,JUNG Chan,,
2,20020248,서린,SEO Rin,,
3,20020248,최현석,,트럭운전수,
4,20020248,박경환,PARK Gyeong-hwan,,
5,20020248,김윤미,,객장마담 ,
6,20020248,정석원,JUNG Suk-won,횟집사내,
7,20020248,김광태,,연출팀,
8,20020248,정석원,JUNG Suk-won,횟집 사내,
9,20020248,이재응,LEE Jae-eung,수호,
10,20020248,한기중,HAN Ki-joong,석원 선배,
11,20020248,손진호,SOHN Jin-ho,전경,
12,20020248,김기천,KIM Ki-chun,조씨,
0,20219628,라미란,RA Mi-ran,주상숙,
1,20219628,김무열,GIM Mu-yeol,박희철,
2,20219628,윤경호,YUN Gyeong-ho,봉만식,
3,20219628,서현우,SEO Hyun-woo,조태주,
4,20219628,박진주,PARK Jin-ju,봉만순,
5,20219628,윤두준,YOON Du-jun,강연준,
6,20219628,김용림,KIM Yong-rim,시어머니,
7,20219628,신재휘,SHIN Jae-whi,고건식,
8,20219628,배해선,BAE Hae-sun,박권자,
9,20219628,성열석,SUNG Yul-suk,권자남편,
10,20219628,이진희,LEE Jin-hee,이연미,
11,20219628,장원형,ZANG Won-hyoung,남승호,
12,20219628,박주용,PARK Ju-yong,연구원,
13,20219628,임영우,LIM Young-woo,도시남,
14,20219628,신윤정,,신주무관,
15,20219628,김귀선,,강원도 부지사,
16,20219628,하성광,HA Sung-kwang,서울시장,
17,20219628,정영기,JEONG Young-ki,경기지사,
18,20219628,류경환,,도의원,
19,20219628,정예훈,,농정국장,
20,20219628,이혜라,,문화관광체육국장,
21,20219628,홍승균,,경제진흥국장,
22,20219628,한창현,HAN Chang-hyun,기획조정실장,
23,20219628,정혜경,,남애항기자,
24,20219628,한동호,,도청 기자,
25,20219628,김석영,,회견장 기자,
26,20219628,채수연,,회견장 수어통역사,
27,20219628,박선혜,,앵커우먼,
28,20219628,오재세,OH Jae-se,부산시장,
29,20219628,김아라,,북아나운서,
30,20219628,유형준,,연준수하2,
31,20219628,임태훈,,연준수하3,
32,20219628,정우혁,JUNG Woo-hyeok,반장,
33,20219628,유일한,,후이흥,
34,20219628,문규민,,신랑,
35,20219628,이재은,,신부,
36,20219628,강숙,,수간호사,
37,20219628,조용환,,해변사진기자,
38,20219628,변동욱,,주무관3,
39,20219628,홍인아,,주무관4,
40,20219628,김태율,,주무관5,
41,20219628,황우상,,위빌드 경비원,
42,20219628,유영복,,인천시장,
43,20219628,박재완,,울산시장,
44,20219628,오규택,,충남지사,
45,20219628,이은석,,요트 귀빈1,
46,20219628,차정민,,요트 귀빈2,
47,20219628,오윤수,OH Yun-su,서울비서실장,
48,20219628,이명자,,오지 어르신2,
49,20219628,이순풍,,도의회 의장,
50,20219628,임용순,LIM Yong-soon,도지사 선거후보1,
51,20219628,김동인,,도지사 선거후보2,
52,20219628,나호숙,,옥희 대역,
53,20219628,김지혜,,주상숙 대역,
54,20219628,임승묵,Seungmuk Lim,박희철 대역,
55,20219628,이태영,LEE Tae-young,강연준 대역,
56,20219628,유준상,YU Jun-sang,대통령,
57,20219628,김재화,KIM Jaehwa,림선희,
58,20219628,김지성,,김지성,
59,20219628,온주완,ON Ju-wan,김준영,
60,20219628,윤사봉,,윤사봉,
61,20219628,나문희,NA Moon-hee,김옥희,
0,20101028,윤계상,YOON Kye-sang,현오,Hyun-o
1,20101028,정유미,JUNG Yu-mi,은희,Eun-hee
2,20101028,윤희석,YOON Hee-seok,주영,Ju-young
3,20101028,요조,Yozoh,혜영,Hye-young
4,20101028,손일준,,개주인남자,
5,20101028,최인수,,어린커플남,
6,20101028,김효서,,수진,
