userId,movieId,rating,comments,reviewTime
tgla,1381,4.0,,20030307211212
tgib,1381,3.0,,19970206020430
tgka,1381,0.5,,20050323210625
tgjb,1381,3.0,,20000407051521
tgja,1381,1.5,,20120626143559
tgmb,1381,2.0,,20090116230828
tgkb,1381,1.0,,20000801012432
tgna,1381,1.0,,19961216090554
tgpa,1381,3.5,,20040727061026
tgoa,1381,2.0,,19991111183604
tgob,1381,2.0,,19991004114310
tgpb,1381,1.0,,19970122013236
tgqa,1381,4.0,,19991216163949
tgqb,1381,4.0,,20101001191548
tgra,1381,4.0,,20001121202832
tgrb,1381,3.0,,19961208054318
tgnb,1381,3.0,,20000504223816
rvsa,1382,3.0,,20000317055336
rvrb,1382,1.0,,19970206015628
vtka,1387,3.0,,20080126210227
vtkb,1387,5.0,,19980613205936
vtla,1387,5.0,,20000319065341
vtjb,1387,4.0,,20020418100240
vtma,1387,4.5,,20060418202702
vtmb,1387,4.0,,20030930031419
vsxb,1387,4.0,,20001207043139
vtlb,1387,4.0,,19991212204254
vtja,1387,3.0,,19991211061827
vsya,1387,4.0,,20151111192003
vtia,1387,5.0,,20010122203540
vrpa,1387,4.0,,19991215180217
vrpb,1387,3.0,,20001109053636
vrqa,1387,4.0,,20160627053221
vrqb,1387,5.0,,19981007131342
vrra,1387,4.0,,20091014064614
vrrb,1387,3.5,,20070708184317
vrsa,1387,3.0,,20110510015247
vrsb,1387,5.0,,20020417055423
vrta,1387,1.5,,20160411024243
vrob,1387,3.5,,20060526184411
vrtb,1387,4.0,,20000424155316
vrub,1387,4.0,,19981209194247
vrva,1387,4.5,,20061229194224
vrvb,1387,4.5,,20100328003443
vrwa,1387,3.5,,20060203204401
vrwb,1387,4.5,,20130219035112
vrxa,1387,4.0,,20010813193900
vrxb,1387,3.0,,20101206165635
vrya,1387,3.5,,20150720213718
vryb,1387,4.0,,20000904191300
vrua,1387,4.5,,20040526134305
vrza,1387,4.0,,20001128130842
vroa,1387,4.0,,20051110223843
vrna,1387,5.0,,19970206012033
vtga,1387,4.0,,20050320200329
vtfb,1387,5.0,,20001127225401
vtfa,1387,3.5,,20060815043331
vteb,1387,4.0,,20020201211552
vtea,1387,5.0,,20001120082601
vtdb,1387,4.0,,20060716020816
vtda,1387,4.0,,19971114102534
vtcb,1387,1.0,,20000602165043
vtca,1387,2.5,,20100808021922
vrnb,1387,3.0,,19970121124928
vtbb,1387,3.0,,20060328001419
vtab,1387,5.0,,19970122005813
vtaa,1387,4.0,,20120622230204
vszb,1387,4.0,,20000131041447
vsza,1387,4.0,,20150717042558
vsyb,1387,4.0,,20140825221921
vrla,1387,5.0,,20000206041101
vrlb,1387,4.0,,20060801204805
vrma,1387,4.0,,20000904053115
vrmb,1387,4.0,,20021218100234
vtba,1387,3.0,,19991216175028
vrzb,1387,2.0,,20140813022249
vsaa,1387,3.0,,20080810213343
vsab,1387,2.5,,20160507161920
vsnb,1387,4.0,,20051006210538
vsoa,1387,3.0,,20000703023335
vsob,1387,4.0,,19991006183933
vspa,1387,4.0,,20000201012935
vspb,1387,2.0,,20130621000546
vsqa,1387,4.5,,20041012235735
vsqb,1387,4.0,,20030717195457
vsra,1387,5.0,,19961216233949
vsrb,1387,4.0,,20110430040457
vsna,1387,3.0,,20000504230905
vssa,1387,4.0,,20061208031712
vsta,1387,4.0,,19980201233531
vstb,1387,4.0,,20081129143244
vsua,1387,4.0,,20011013025239
vsub,1387,4.0,,20040729021542
vsva,1387,4.0,,20030409182657
vsvb,1387,5.0,,19991214024743
vswa,1387,3.5,,20110128062455
vswb,1387,3.5,,20090413215433
vsxa,1387,5.0,,20010710040459
vssb,1387,4.0,,20141207053839
vsmb,1387,4.0,,20051023220802
vsma,1387,3.5,,20050409132316
vslb,1387,1.0,,20030207210002
vsba,1387,3.0,,20010120010220
vsbb,1387,5.0,,20000407055237
vtib,1387,3.0,,20011016174126
vscb,1387,5.0,,20000425185215
vsda,1387,4.0,,20040903150844
vsdb,1387,2.0,,20151122065404
vsea,1387,4.0,,20000317052712
vseb,1387,4.0,,20080712025919
vsfa,1387,2.5,,20150610012049
vsfb,1387,5.0,,20110901163303
vsga,1387,4.0,,20000801002233
vsgb,1387,3.0,,20030527204609
vsha,1387,4.0,,20050403162308
vshb,1387,4.0,,19991019160516
vsia,1387,3.0,,19970127145244
vsib,1387,3.0,,19980616144911
vsja,1387,4.0,,20050110110147
vsjb,1387,3.0,,20060518235109
vska,1387,1.0,,20010722183616
vskb,1387,4.0,,19991213221630
vsla,1387,3.0,,19961216092833
vtgb,1387,3.0,,20010718020423
vtha,1387,5.0,,19991003143613
vsca,1387,4.5,,20050304210812
vthb,1387,4.5,,20060131105719
fgha,1389,1.0,,20020418143909
fgca,1389,1.0,,19970206020453
fgcb,1389,4.0,,20020316221900
fgda,1389,2.0,,20000510174237
fgdb,1389,1.0,,20050602222431
fgea,1389,1.5,,20061229194237
fgeb,1389,2.0,,20000317052712
fgfa,1389,1.0,,20050409132322
fgfb,1389,2.0,,19970122010050
fgga,1389,3.0,,20001120084937
fggb,1389,1.0,,20010122203620
fghb,1389,2.0,,20000319065950
rmrb,1392,4.0,,20000602081304
rmsa,1392,3.0,,20051204223406
rmub,1392,2.0,,19991211062823
rmua,1392,5.0,,20001121185246
rmtb,1392,3.0,,20001121042507
rmta,1392,3.0,,19991024202823
rmsb,1392,4.0,,20020331004057
rmra,1392,3.0,,20040611132845
rmjb,1404,4.0,,20000425172817
rmka,1404,3.0,,19991012083026
rmkb,1404,2.0,,19991230044345
rmla,1404,2.0,,19980201232033
qxwb,1405,3.0,,20060724151032
qxya,1405,1.0,,19980417141143
qxyb,1405,3.5,,20121123165940
qxxa,1405,3.0,,19991230024830
qxxb,1405,1.0,,19970623142509
qxma,1405,1.0,,20091214025323
qxpa,1405,3.5,,20091014061518
qxna,1405,3.0,,20030514072403
qxub,1405,4.0,,19991012090150
qxva,1405,3.0,,20000602082325
qxvb,1405,3.0,,19970519141923
qxwa,1405,3.0,,20000201011749
qxua,1405,2.0,,20000806062055
qxtb,1405,3.0,,20000318064732
qxta,1405,4.0,,19970101125636
qxsb,1405,2.5,,20091117063834
qxmb,1405,5.0,,19961229134258
qxsa,1405,3.0,,20031114150353
qxra,1405,4.0,,19961218140517
qxqb,1405,3.0,,20050424012051
qxqa,1405,4.0,,20000513203539
qxpb,1405,2.0,,19970317182855
qxza,1405,3.0,,20110430023731
qxob,1405,1.5,,20121029205836
qxoa,1405,3.0,,19970329085429
qxnb,1405,3.0,,19970206005324
qxrb,1405,4.0,,20050328035130
qxzb,1405,2.5,,20160816222333
qycb,1405,5.0,,20001104222827
qyab,1405,3.0,,20110128051801
qyib,1405,3.0,,20120731104239
qyia,1405,4.5,,20060418203720
qyhb,1405,3.0,,20110701035146
qyha,1405,4.0,,20020418104613
qygb,1405,2.0,,19991211063136
qyga,1405,3.5,,20050608162854
qyfb,1405,3.0,,20130928062845
qyaa,1405,2.0,,20040823012753
qyfa,1405,3.0,,20010122145328
qyea,1405,1.5,,20061226194409
qydb,1405,4.0,,20001120103243
qyda,1405,4.0,,20040208030949
qyca,1405,2.5,,20040823210945
qybb,1405,3.0,,19970417183922
qyba,1405,3.0,,19991004023826
qyeb,1405,4.0,,20080623125051
lmob,1406,3.0,,19991009093044
lmoa,1406,4.0,,20001121210329
lmna,1406,1.0,,19980617192317
lmnb,1406,5.0,,19990929012040
aama,1408,3.0,,20140427030544
aaqa,1408,3.5,,20111120175914
abca,1408,5.0,,19970708100411
aala,1408,4.0,,19981007122803
aakb,1408,3.5,,20060527090600
aaka,1408,3.0,,19970206013510
aajb,1408,5.0,,20140206035107
aaja,1408,1.0,,19961229141900
aapb,1408,4.5,,20120118205206
aapa,1408,4.5,,20050603234510
aaob,1408,4.0,,20020124052843
aaoa,1408,1.0,,20041202174228
aanb,1408,5.0,,20000407053822
aana,1408,3.5,,20080817063452
abea,1408,3.0,,20010618035138
aalb,1408,4.5,,20040312133107
abdb,1408,5.0,,19991101204756
abda,1408,2.0,,20020418100506
aaqb,1408,4.0,,19980912065829
aamb,1408,4.5,,20041010175801
abcb,1408,4.0,,20050413150415
aara,1408,4.0,,19991012110309
abbb,1408,4.0,,20060130222401
aasa,1408,3.5,,20050409135914
aata,1408,5.0,,19991229232750
aatb,1408,4.0,,19990727225045
aaua,1408,4.0,,20030415203715
aaub,1408,5.0,,19991216040446
aava,1408,2.5,,20110128065123
aavb,1408,4.5,,20120609234245
aawa,1408,2.0,,20000402142029
aawb,1408,3.0,,19991015185404
aaxa,1408,3.5,,20140202150414
aarb,1408,4.5,,20030827195808
aaya,1408,4.0,,20001104214023
aaza,1408,3.0,,20001120094946
aazb,1408,4.0,,19991231050041
abaa,1408,3.0,,20020201200159
aaxb,1408,2.0,,20000602171941
abba,1408,3.5,,20090619155001
aasb,1408,3.0,,20061126220657
aayb,1408,3.0,,19971114152240
abab,1408,3.0,,20050322070048
rdkb,1410,4.0,,20000606042110
rdka,1410,2.0,,20001210040436
rdjb,1410,2.0,,19970623140158
rdla,1410,3.0,,20001121202448
fwqb,1411,5.0,,19970417183944
fwsb,1411,5.0,,20020201230541
fwsa,1411,4.0,,20001120091623
fwrb,1411,5.0,,20001121123137
fwra,1411,4.0,,19971114101946
fwta,1411,5.0,,20011016174237
fwqa,1411,3.5,,20110128070246
fwpa,1411,3.5,,20031231022514
fwha,1411,3.0,,19990929181055
fwhb,1411,5.0,,20050923110138
fwia,1411,3.5,,20060526184802
fwib,1411,5.0,,20000509173540
fwja,1411,5.0,,19981207164750
fwjb,1411,4.0,,20060203213818
fwpb,1411,2.5,,20040727060953
fwkb,1411,4.0,,20081209020712
fwka,1411,5.0,,20011019202635
fwlb,1411,5.0,,20000407073103
fwma,1411,4.0,,20000703175017
fwmb,1411,2.0,,19990727002159
fwnb,1411,5.0,,20061208032827
fwoa,1411,5.0,,19980201232638
fwob,1411,3.0,,19991101114417
fwla,1411,4.0,,20001002221602
fwna,1411,4.0,,19980417133923
bfaa,1413,2.0,,20040131222436
beza,1413,3.0,,20000208075240
bezb,1413,4.0,,19991007234543
bfab,1413,5.0,,20000805142952
onrb,1415,4.0,,20001120085214
onra,1415,3.0,,19980617191527
slib,1420,5.0,,20000509180626
tioa,1422,2.0,,19971210102400
tinb,1422,4.0,,20001104171644
tipb,1422,3.0,,19980613205405
tiob,1422,3.0,,19991115125351
tikb,1422,4.5,,20160507154038
tika,1422,3.0,,19981003021705
tija,1422,3.0,,19981007122125
tina,1422,3.0,,19971203162110
timb,1422,2.0,,19980616145058
tima,1422,2.0,,19991014114531
tilb,1422,3.0,,19971227115636
tila,1422,4.0,,20000425180659
tipa,1422,2.0,,19991023200158
tijb,1422,4.0,,19970929064003
tiib,1422,4.0,,19991215171556
tlnb,1427,3.0,,19970128201306
tloa,1427,4.0,,20001105161422
tlna,1427,3.0,,19981003022043
tlob,1427,3.0,,19991115125538
tlmb,1427,3.0,,19970129072828
onsa,1428,5.0,,20000124163010
noba,1429,3.0,,19970417184218
nnyb,1429,0.5,,20090624215848
nobb,1429,4.0,,19970621222557
noca,1429,4.0,,20020201212055
noab,1429,5.0,,19990727005719
noaa,1429,4.0,,19970623135812
nocb,1429,3.0,,20010122203504
nnzb,1429,4.5,,20060924191355
nnxa,1429,4.0,,19981207191219
noda,1429,4.0,,20060418210043
nnza,1429,5.0,,19970506072107
nnya,1429,3.0,,19970409042555
nnxb,1429,3.5,,20050517054516
nkvb,1430,2.5,,20050323022329
tjsb,1440,3.0,,20000612142454
tjta,1440,3.0,,20010606212629
tjtb,1440,3.0,,20000801011507
tjua,1440,3.0,,19991216170642
ujab,1441,3.0,,20150615015105
ujbb,1441,3.0,,20030307212024
ujca,1441,4.0,,20110219233824
ujcb,1441,3.0,,19991012090402
ujda,1441,3.0,,20000504223325
ujba,1441,4.0,,20000801010901
uixb,1441,3.0,,19970206013622
ujfa,1441,3.0,,20010130131345
ujea,1441,4.0,,20000703180726
ujeb,1441,3.0,,19990727005203
ujaa,1441,4.0,,20000407070335
ujfb,1441,3.0,,20010112201423
ujga,1441,3.0,,20001210042222
ujgb,1441,4.0,,20000402142355
ujib,1441,3.0,,19991216162656
ujha,1441,3.5,,20081210144313
ujhb,1441,3.0,,19991015185404
ujia,1441,2.0,,19970122013151
ujla,1441,4.0,,20050724012231
ujkb,1441,3.0,,20061226200646
ujka,1441,4.0,,20020201204814
ujjb,1441,4.0,,20010917123026
ujdb,1441,3.0,,20000201011215
uizb,1441,4.0,,20080810210049
ujja,1441,3.0,,19971114102118
uiya,1441,2.5,,20081015035322
uiza,1441,5.0,,20011019205202
uiyb,1441,3.5,,20060322172236
rxkb,1444,4.0,,20011116193045
vena,1479,2.0,,20020201201126
veaa,1479,3.0,,20030513142636
vepa,1479,2.0,,19980613205405
veob,1479,3.0,,20020418101830
veoa,1479,4.0,,20050608163100
venb,1479,3.5,,20060208125049
veab,1479,5.0,,19981003021409
veib,1479,2.0,,20030416132844
veja,1479,2.5,,20110128070744
vejb,1479,2.0,,20100822100324
veka,1479,2.0,,19991123145507
vekb,1479,3.0,,19991216163215
vela,1479,4.0,,20001104220451
velb,1479,2.0,,19971114101040
vema,1479,4.0,,19980101171541
veia,1479,1.0,,20040808100209
vehb,1479,3.0,,20060725222039
vemb,1479,3.0,,20001121204311
vdyb,1479,2.5,,20091015122023
vefa,1479,4.0,,20000801010018
vefb,1479,2.5,,20030827200716
vdya,1479,1.5,,20120603045416
vedb,1479,4.0,,20000315064402
veda,1479,5.0,,20000425180906
vecb,1479,4.0,,20050411020632
veeb,1479,4.0,,19980912065407
veca,1479,4.0,,19970409043053
veba,1479,4.0,,20160416124835
vega,1479,4.0,,19970506072439
vegb,1479,4.0,,20081030105444
veha,1479,1.0,,20000504223503
vdzb,1479,4.0,,20030407024240
vdza,1479,3.0,,19970929063710
vebb,1479,3.0,,20160507165132
veea,1479,2.0,,20080712031154
djnb,1480,3.5,,20040601123808
djob,1480,3.0,,20040218142510
djpa,1480,4.0,,19991115125034
djpb,1480,5.0,,20001120095200
djqa,1480,2.0,,20020201232045
djoa,1480,4.0,,20000425174228
whxa,1482,3.0,,19991227063415
whxb,1482,3.0,,20001120094255
rgza,1483,4.5,,20120805144000
rhab,1483,3.0,,19980617182605
rhaa,1483,3.0,,20160816223308
rgzb,1483,2.0,,20001210040501
rgyb,1483,2.0,,19971227115246
rgya,1483,4.0,,20150611124511
rgxb,1483,3.0,,19970329090418
rgxa,1483,3.0,,20071026214903
rhba,1483,5.0,,20001121214814
krsa,1485,2.0,,20140202205528
krrb,1485,4.0,,19991216171823
krra,1485,2.5,,20081210215921
krqb,1485,4.5,,20100430230543
krqa,1485,2.0,,20110128062804
krpb,1485,3.0,,20040727054858
krpa,1485,2.0,,20160816222457
kqtb,1485,3.0,,20040821063957
kqta,1485,4.5,,20061112233648
krsb,1485,2.0,,19971108184429
kroa,1485,3.0,,20141207054000
kqua,1485,4.0,,19991215170520
kqub,1485,3.5,,20111124212909
kqva,1485,2.5,,20050904101432
krob,1485,4.5,,20081129143507
krta,1485,4.0,,20001104223249
krva,1485,3.0,,19991231050316
krua,1485,4.0,,19980101171419
krza,1485,4.0,,19991211063004
kryb,1485,3.0,,20160216171128
krya,1485,2.5,,20050608160115
krxb,1485,3.0,,20010122210124
krxa,1485,4.0,,20011217064540
krwb,1485,3.5,,20060224125705
krzb,1485,2.5,,20071228181806
ksaa,1485,1.0,,20080126231406
ksab,1485,3.0,,19980613205255
ksba,1485,2.0,,20151123180143
ksbb,1485,4.5,,20060418202825
ksca,1485,4.0,,20010624014216
krvb,1485,4.0,,20050323041229
kqvb,1485,3.5,,20110503083733
krub,1485,2.0,,20001120101344
krtb,1485,5.0,,19970621222530
kqwa,1485,0.5,,20090415030725
krwa,1485,3.5,,20060813155636
kqxa,1485,5.0,,20100328000533
krha,1485,2.5,,20060216002412
krgb,1485,2.5,,20050322105059
krga,1485,3.0,,20000801011437
krea,1485,3.0,,20040903151615
krdb,1485,3.0,,20010606205234
krfa,1485,3.0,,20080712030146
krhb,1485,4.0,,20030307212610
krfb,1485,4.0,,20110901163732
krba,1485,2.0,,20080810213648
krbb,1485,1.0,,20160507161912
krca,1485,4.0,,20040921184305
krcb,1485,4.0,,20050323042048
krda,1485,4.0,,20000407070428
kqwb,1485,2.0,,19981207171106
krab,1485,3.5,,20081227223346
kria,1485,4.0,,20041110232947
kreb,1485,4.0,,20161015165419
krja,1485,4.0,,20041121103026
krib,1485,4.0,,19991012084941
krmb,1485,3.0,,20010621015842
kqza,1485,4.0,,20050328034831
kqyb,1485,3.0,,20001115025304
kqya,1485,3.5,,20050424022940
kqxb,1485,1.0,,20060223194331
krnb,1485,3.5,,20060127170507
krma,1485,4.0,,19991230031438
krla,1485,3.0,,20020412212128
krkb,1485,4.0,,20000504225106
krka,1485,4.0,,19971203162015
kqzb,1485,3.0,,19970927102816
kraa,1485,3.0,,20120630091137
krjb,1485,1.5,,20060518234114
krlb,1485,3.0,,20060724173709
krna,1485,3.0,,20060103171941
pvpa,1487,2.5,,20050623015308
pvqa,1487,3.0,,20010715214507
pvoa,1487,4.0,,20000504230339
pvnb,1487,2.0,,20000409204421
pvna,1487,3.0,,20030514035647
pvmb,1487,5.0,,20030407043854
pvob,1487,3.0,,19991216163854
pvpb,1487,3.0,,20001121213321
kxda,1493,4.0,,20001121220134
rsib,1495,1.0,,20001121204732
rsia,1495,1.0,,20010606200242
joja,1497,3.5,,20060728180928
jojb,1497,2.0,,19970417185633
joka,1497,3.0,,20150814194937
johb,1498,2.0,,20010413180626
joib,1498,2.0,,20010122203355
jofb,1498,5.0,,20030304005806
jogb,1498,3.0,,20000703175154
joha,1498,3.0,,20000402142814
joga,1498,3.0,,19991102132912
joia,1498,3.0,,20001121214038
joua,1499,1.0,,20060728181622
jotb,1499,1.0,,20020413071802
joya,1499,2.0,,20001121204221
jorb,1499,0.5,,20121111172130
joub,1499,2.0,,19970623140351
joxa,1499,5.0,,20001104222644
jowb,1499,2.0,,20010108071239
jowa,1499,3.5,,20120611225850
jota,1499,5.0,,19970506072528
josb,1499,1.0,,20000418181352
josa,1499,1.0,,20000109072042
joxb,1499,2.0,,19991123160019
jora,1499,3.0,,20010111021745
jona,1499,2.0,,20040526140454
joqa,1499,2.0,,20000316064133
jovb,1499,1.5,,20110128045935
jokb,1499,3.0,,19991116154045
jola,1499,1.5,,20060527090918
joqb,1499,1.0,,20000806061354
joma,1499,1.0,,20000616040020
jomb,1499,2.0,,20091014063335
jolb,1499,2.5,,20141005011307
jooa,1499,2.0,,20030407024504
joob,1499,2.0,,20010806113807
jopa,1499,1.0,,19981003022018
jopb,1499,3.0,,20160507153639
jonb,1499,2.0,,19981209194849
jova,1499,1.0,,20001210055232
tjub,1523,4.0,,20010122034736
tjva,1523,4.0,,20000108005848
mhaa,1535,4.0,,20000424181848
mhab,1535,4.0,,19991012102538
mhba,1535,3.0,,20001210051936
mhbb,1535,4.0,,20000604024923
mhca,1535,4.0,,20001120093358
msqa,1537,4.0,,19991003194709
mssa,1537,5.0,,19991004211018
msnb,1537,3.0,,19991228201414
msoa,1537,4.0,,20030513144518
msob,1537,4.0,,19991012090316
mspa,1537,5.0,,19991213221839
mspb,1537,4.0,,20000511001407
msqb,1537,5.0,,19990727000627
msra,1537,3.5,,20040727060947
msrb,1537,4.0,,19991108074905
mssb,1537,3.0,,20140202131301
msta,1537,4.0,,20000401152726
mstb,1537,5.0,,20011111040730
msua,1537,4.0,,20001127215941
msub,1537,5.0,,20050329002806
msva,1537,4.0,,20000731211257
msvb,1537,4.0,,20000520123127
mswa,1537,1.0,,20020820190422
jnrb,1541,4.0,,20001121220358
jnsa,1541,2.0,,20060821024555
jnsb,1541,2.0,,20010122144126
jnra,1541,4.0,,19991216163215
jnqa,1541,4.0,,20000402142711
jnlb,1541,2.0,,19990929181257
jnma,1541,3.5,,20041021155035
jnmb,1541,3.0,,20030407024928
jnna,1541,4.0,,20000407070632
jnnb,1541,2.0,,20010111021107
jnoa,1541,3.0,,19991102143952
jnqb,1541,5.0,,19970706193950
jnob,1541,0.5,,20030827202327
jnpb,1541,2.0,,20001210043602
jnpa,1541,2.0,,20000504223504
jnta,1541,3.0,,20010715213309
hgea,1542,5.0,,19971014092858
hgeb,1542,4.0,,20001002150742
hgfa,1542,4.0,,20000425173149
hgfb,1542,4.0,,20051006212703
hgga,1542,2.0,,20010122143427
srmb,1544,3.0,,20091020091647
srma,1544,3.5,,20111124204221
srnb,1544,1.5,,20041010180659
srxa,1544,3.0,,20000317054832
sroa,1544,2.0,,19981207172630
srob,1544,3.0,,20030407024206
srpa,1544,2.5,,20060203204917
srpb,1544,3.0,,20010817021450
srqa,1544,3.5,,20030730222750
srqb,1544,3.0,,20050424012322
srra,1544,3.0,,20101223130650
srrb,1544,3.0,,20050322091001
srsa,1544,4.0,,19981003020521
srsb,1544,2.0,,20011019203541
srta,1544,3.0,,20080701121657
srtb,1544,3.0,,20150727175447
srua,1544,3.0,,20091213113517
srub,1544,4.0,,20160507152143
srva,1544,4.0,,20000407060123
srlb,1544,2.0,,20001121005342
srna,1544,3.0,,20040526122042
srwb,1544,4.0,,20000424084020
srla,1544,2.0,,20060527090726
srya,1544,2.5,,20050207140539
srka,1544,1.0,,20040821063839
sshb,1544,4.0,,20061223205943
ssia,1544,3.0,,19970706193950
ssib,1544,4.0,,19991216182224
ssja,1544,1.5,,20060328001439
ssjb,1544,2.0,,19971121030412
sska,1544,3.0,,20040216224707
sskb,1544,3.0,,19980815011441
ssla,1544,4.0,,20160115091954
ssha,1544,3.0,,20090413212308
sslb,1544,2.0,,20001121204245
ssmb,1544,2.5,,20061212051752
ssna,1544,2.0,,20001127215207
ssnb,1544,3.0,,19970709205555
ssoa,1544,1.0,,20020109234940
ssob,1544,2.0,,20020916082419
sspa,1544,4.0,,20160115090450
sspb,1544,3.0,,20000319064919
ssqa,1544,3.5,,20060418203038
ssma,1544,3.0,,20161006195655
srkb,1544,3.0,,20051110225044
ssgb,1544,2.5,,20110128070242
ssfb,1544,2.0,,20030415204528
srjb,1544,3.5,,20061112233602
srja,1544,3.0,,20000206042710
srwa,1544,3.5,,20151122065700
srxb,1544,3.0,,20110901170554
sryb,1544,5.0,,20140115113727
srza,1544,3.0,,20030527205206
srzb,1544,2.0,,20000109072042
ssaa,1544,2.0,,20000418182636
ssga,1544,3.0,,19991212060130
ssab,1544,3.5,,20030827200706
ssbb,1544,3.5,,20050110110733
ssca,1544,2.0,,19991111185828
sscb,1544,3.0,,20000201012739
ssda,1544,3.0,,20060721172523
ssdb,1544,5.0,,19970623140006
ssea,1544,2.0,,20010621023209
sseb,1544,2.0,,20021228223013
ssfa,1544,1.0,,20040727054807
ssba,1544,3.0,,20000602074421
srvb,1544,5.0,,20000425181106
ryka,1546,1.0,,20001120093244
ryjb,1546,4.0,,20010816050522
oxnb,1550,3.0,,20001121202419
juaa,1552,2.5,,20091015090133
jtyb,1552,3.0,,20060526184408
jtya,1552,1.5,,20051214005147
jtxb,1552,3.0,,20060731234328
juqb,1552,2.5,,20030609155227
jtzb,1552,3.5,,20050303022319
jvab,1552,4.0,,20060418203147
jvaa,1552,1.0,,20080126231734
juzb,1552,0.5,,20040126115308
juza,1552,3.5,,20050608162328
juyb,1552,3.5,,20060131105735
juya,1552,5.0,,20010718021200
juxb,1552,4.0,,20001121203611
juxa,1552,3.5,,20070228204648
juwb,1552,3.0,,19991115124735
juwa,1552,4.0,,20001104221507
juvb,1552,5.0,,20020624142302
juva,1552,4.0,,20080205181847
juub,1552,4.0,,19991216182134
juua,1552,3.0,,19970706193846
jutb,1552,5.0,,20100430235151
juta,1552,2.0,,20110128063456
jusb,1552,2.5,,20040728210126
jusa,1552,0.5,,20160816221155
jurb,1552,4.0,,20001210045821
jura,1552,4.5,,20081129143745
jtza,1552,4.0,,19991215171323
jupb,1552,5.0,,19990727213930
juqa,1552,1.0,,20021208232931
juob,1552,2.0,,20001110071056
juea,1552,3.0,,20050829211739
jula,1552,2.5,,20050207140512
jueb,1552,5.0,,20030407023023
jufa,1552,3.5,,20050419104423
jufb,1552,2.5,,20050322090348
juga,1552,4.0,,19971014092730
judb,1552,3.0,,19981207163924
jugb,1552,5.0,,19981003021340
jupa,1552,3.0,,20041014155903
juhb,1552,2.0,,20001128134010
juia,1552,4.5,,20160507152215
juib,1552,3.0,,20000407061928
juja,1552,4.0,,20000425174340
jujb,1552,4.0,,20000424084020
juha,1552,3.0,,20060802181915
julb,1552,3.0,,20000801005906
juda,1552,3.0,,20040526142446
jucb,1552,2.0,,20050529213521
juoa,1552,4.0,,20060717174406
junb,1552,4.0,,19971203163805
juna,1552,3.0,,20040907192952
jumb,1552,2.0,,20000418181825
jukb,1552,3.5,,20110901205132
juka,1552,3.5,,20080712030407
juab,1552,3.5,,20061111230142
juma,1552,4.0,,20030610210230
juba,1552,4.0,,20120809000137
jubb,1552,4.0,,19970929071506
juca,1552,2.5,,20101208040519
dnka,1554,4.0,,20090208104854
dnja,1554,2.0,,20000309055254
dnib,1554,4.0,,20000509174206
dnia,1554,4.0,,19970929065930
dnkb,1554,5.0,,20001121210705
dnjb,1554,1.0,,20001002151128
ukvb,1562,0.5,,20050328035327
ulka,1562,2.5,,20070228203437
ulnb,1562,1.5,,20080419154819
ulmb,1562,2.0,,20010122145242
ulma,1562,3.0,,19970709205844
ullb,1562,1.5,,20061226193709
ulla,1562,3.0,,20090124171541
ukxb,1562,1.0,,20160507162805
uktb,1562,4.0,,19991115215932
ukua,1562,1.5,,20050528213107
ukta,1562,0.5,,20091015085755
uksb,1562,3.0,,19991215172813
uksa,1562,1.0,,20060526190543
ukrb,1562,1.5,,20061220034332
ukub,1562,1.0,,19981209195359
ukva,1562,2.5,,20060203205640
ukwa,1562,3.0,,19971014094154
ukwb,1562,2.0,,20030513142859
ulkb,1562,3.0,,20001121204551
uljb,1562,4.0,,19970621222057
ulna,1562,3.5,,20130928062848
ulfa,1562,1.0,,20010621025749
ulib,1562,2.0,,20010108071218
ukya,1562,5.0,,20000407061101
ukyb,1562,3.0,,20000316064342
ukza,1562,1.0,,20111120180024
ukzb,1562,1.0,,20000806061354
ulaa,1562,2.5,,20030527205202
ulab,1562,0.5,,20111015182258
ulba,1562,3.5,,20040531141207
ulbb,1562,1.0,,20121224023539
ulca,1562,1.0,,20050331113438
ulcb,1562,1.0,,20000505135419
ulda,1562,2.0,,20000827025652
uldb,1562,3.0,,20060717173859
ulea,1562,1.0,,19991230023715
uleb,1562,3.0,,19970623140825
uloa,1562,4.0,,20150814192156
ulfb,1562,1.5,,20051219220019
ulga,1562,4.0,,20010708200347
ulgb,1562,0.5,,20040808100455
ulha,1562,1.5,,20110128051533
ulhb,1562,1.0,,20151112115857
ulia,1562,3.0,,19970706194416
ulja,1562,3.0,,19991216184847
ulob,1562,3.0,,20060418203841
ukxa,1562,2.5,,20080817064629
unqa,1571,1.0,,20020820190124
afwa,1572,3.0,,20001121213016
afvb,1572,5.0,,19990929011440
afva,1572,4.5,,20100625013959
eehb,1573,4.0,,20001120101619
edrb,1573,4.5,,20060717174339
edra,1573,3.0,,20000201012548
edqb,1573,4.0,,19991111184233
edqa,1573,2.0,,20030207204907
edpb,1573,2.0,,19991213230400
eeca,1573,4.0,,20080205181444
edpa,1573,4.5,,20151104190701
edob,1573,5.0,,20030303035106
edoa,1573,3.5,,20050110110419
ednb,1573,3.0,,20000602094451
edna,1573,4.0,,20000801000939
edmb,1573,3.0,,20050322122009
edma,1573,5.0,,20160519185559
edlb,1573,4.5,,20110901163658
edla,1573,2.5,,20080712030111
edka,1573,4.0,,20000425173934
edjb,1573,5.0,,20001117154436
edsa,1573,4.0,,19991230022502
edsb,1573,3.0,,20000703175911
