,iso_3166_1,name,movieId
1,FR,France,117406.0
1,DE,Germany,11376.0
1,US,United States of America,54699.0
1,US,United States of America,18033.0
1,US,United States of America,92341.0
1,US,United States of America,47310.0
1,FI,Finland,38944.0
1,US,United States of America,40041.0
1,CA,Canada,24810.0
1,CA,Canada,30335.0
1,IT,Italy,188505.0
1,US,United States of America,43959.0
1,US,United States of America,49022.0
1,US,United States of America,21841.0
1,US,United States of America,55721.0
1,US,United States of America,38321.0
1,KH,Cambodia,49853.0
1,US,United States of America,46849.0
1,AE,United Arab Emirates,50780.0
1,US,United States of America,50012.0
1,US,United States of America,58035.0
1,US,United States of America,27777.0
1,US,United States of America,92667.0
1,US,United States of America,106882.0
1,US,United States of America,47518.0
1,US,United States of America,1865.0
1,ES,Spain,59436.0
1,US,United States of America,43385.0
1,US,United States of America,50078.0
1,US,United States of America,8967.0
1,US,United States of America,86284.0
1,US,United States of America,63858.0
1,US,United States of America,41611.0
1,US,United States of America,28723.0
1,US,United States of America,45243.0
1,US,United States of America,32120.0
1,US,United States of America,85504.0
1,US,United States of America,110628.0
1,BE,Belgium,56271.0
1,AU,Australia,22882.0
1,IE,Ireland,121662.0
1,US,United States of America,23116.0
1,US,United States of America,60306.0
1,US,United States of America,21469.0
1,IN,India,359002.0
1,CN,China,5937.0
1,US,United States of America,38931.0
1,GB,United Kingdom,43692.0
1,US,United States of America,42889.0
1,US,United States of America,79649.0
1,GB,United Kingdom,87349.0
1,FR,France,47489.0
1,US,United States of America,29382.0
1,US,United States of America,49950.0
1,US,United States of America,25672.0
1,US,United States of America,80560.0
1,US,United States of America,122709.0
1,US,United States of America,44945.0
1,US,United States of America,15543.0
1,US,United States of America,85670.0
1,US,United States of America,44221.0
1,ES,Spain,83345.0
1,US,United States of America,51170.0
1,US,United States of America,60164.0
1,US,United States of America,38850.0
1,CA,Canada,37206.0
1,US,United States of America,76171.0
1,US,United States of America,140995.0
1,GB,United Kingdom,59678.0
1,ES,Spain,59468.0
1,AU,Australia,46221.0
1,US,United States of America,37665.0
1,US,United States of America,80027.0
1,US,United States of America,25738.0
1,US,United States of America,39834.0
1,US,United States of America,49444.0
1,FR,France,34184.0
1,US,United States of America,100420.0
1,US,United States of America,44443.0
1,US,United States of America,49538.0
1,GB,United Kingdom,49020.0
1,HK,Hong Kong,50507.0
1,US,United States of America,43497.0
1,US,United States of America,38417.0
1,US,United States of America,104439.0
1,US,United States of America,120977.0
1,US,United States of America,43489.0
1,US,United States of America,102541.0
1,US,United States of America,52505.0
1,US,United States of America,70862.0
1,US,United States of America,102384.0
1,US,United States of America,45658.0
1,US,United States of America,127818.0
1,US,United States of America,41827.0
1,US,United States of America,55347.0
1,US,United States of America,37686.0
1,US,United States of America,41382.0
1,US,United States of America,45675.0
1,CU,Cuba,52918.0
1,IR,Iran,43765.0
1,GB,United Kingdom,34835.0
1,US,United States of America,29877.0
1,IT,Italy,44104.0
1,GB,United Kingdom,13137.0
1,AU,Australia,47171.0
1,CA,Canada,58446.0
1,US,United States of America,44219.0
1,US,United States of America,105981.0
1,US,United States of America,44912.0
1,US,United States of America,56272.0
1,US,United States of America,13378.0
1,CA,Canada,112422.0
1,US,United States of America,58224.0
1,US,United States of America,52449.0
1,US,United States of America,35688.0
1,US,United States of America,89158.0
1,US,United States of America,148675.0
1,US,United States of America,131504.0
1,US,United States of America,80941.0
1,US,United States of America,74088.0
1,US,United States of America,94241.0
1,US,United States of America,45239.0
1,US,United States of America,38356.0
1,US,United States of America,59861.0
1,CA,Canada,57771.0
1,US,United States of America,38319.0
1,US,United States of America,291164.0
1,US,United States of America,47386.0
1,US,United States of America,97831.0
1,US,United States of America,175035.0
1,US,United States of America,43188.0
1,US,United States of America,95854.0
1,US,United States of America,80086.0
1,US,United States of America,126777.0
1,US,United States of America,60062.0
1,US,United States of America,14552.0
1,US,United States of America,59111.0
1,US,United States of America,44991.0
1,US,United States of America,108213.0
1,US,United States of America,107973.0
1,US,United States of America,64854.0
1,US,United States of America,61033.0
1,US,United States of America,23190.0
1,US,United States of America,65034.0
1,US,United States of America,61546.0
1,US,United States of America,125233.0
1,US,United States of America,85430.0
1,US,United States of America,44439.0
1,AT,Austria,288108.0
1,GB,United Kingdom,18125.0
1,US,United States of America,42368.0
1,US,United States of America,147846.0
1,US,United States of America,27358.0
1,US,United States of America,22907.0
1,GB,United Kingdom,59065.0
1,US,United States of America,169842.0
1,US,United States of America,114514.0
1,FR,France,12513.0
1,DE,Germany,60302.0
1,US,United States of America,52605.0
1,US,United States of America,38317.0
1,US,United States of America,51540.0
1,US,United States of America,41360.0
1,US,United States of America,65509.0
1,US,United States of America,49013.0
1,IN,India,25867.0
1,GB,United Kingdom,58257.0
1,US,United States of America,72449.0
1,AU,Australia,66113.0
1,US,United States of America,52239.0
1,US,United States of America,30645.0
1,US,United States of America,45215.0
1,US,United States of America,108923.0
1,US,United States of America,45657.0
1,US,United States of America,48627.0
1,US,United States of America,63144.0
1,US,United States of America,109251.0
1,US,United States of America,29577.0
1,US,United States of America,83989.0
1,US,United States of America,24792.0
1,US,United States of America,44990.0
1,US,United States of America,26699.0
1,US,United States of America,45014.0
1,US,United States of America,20055.0
1,US,United States of America,61537.0
1,US,United States of America,19434.0
1,US,United States of America,37560.0
1,US,United States of America,1482.0
1,US,United States of America,40047.0
1,US,United States of America,68200.0
1,US,United States of America,94725.0
1,PL,Poland,288153.0
1,US,United States of America,35954.0
1,CH,Switzerland,32691.0
1,US,United States of America,96105.0
1,US,United States of America,60897.0
1,DE,Germany,49594.0
1,GB,United Kingdom,295560.0
1,US,United States of America,44480.0
1,US,United States of America,71982.0
1,GB,United Kingdom,84922.0
1,HU,Hungary,59860.0
1,US,United States of America,4641.0
1,US,United States of America,16900.0
1,US,United States of America,66195.0
1,GB,United Kingdom,12445.0
1,US,United States of America,65058.0
1,US,United States of America,64690.0
1,GB,United Kingdom,33765.0
1,CN,China,58882.0
1,US,United States of America,1771.0
1,US,United States of America,27984.0
1,US,United States of America,41872.0
1,US,United States of America,50646.0
1,GB,United Kingdom,80613.0
1,US,United States of America,72447.0
1,US,United States of America,100010.0
1,US,United States of America,142876.0
1,US,United States of America,115425.0
1,GB,United Kingdom,51828.0
1,US,United States of America,63287.0
1,US,United States of America,27588.0
1,US,United States of America,74946.0
1,US,United States of America,62749.0
1,US,United States of America,45801.0
1,US,United States of America,85367.0
1,IE,Ireland,67913.0
1,AU,Australia,66942.0
1,US,United States of America,59115.0
1,US,United States of America,62106.0
1,US,United States of America,51162.0
1,US,United States of America,65599.0
1,US,United States of America,91891.0
1,FR,France,8897.0
1,US,United States of America,59566.0
1,US,United States of America,30873.0
1,US,United States of America,54540.0
1,CA,Canada,86655.0
1,GB,United Kingdom,46995.0
1,US,United States of America,26242.0
1,US,United States of America,13931.0
1,US,United States of America,63736.0
1,SE,Sweden,94716.0
1,US,United States of America,41513.0
1,US,United States of America,48612.0
1,US,United States of America,51765.0
1,US,United States of America,43935.0
1,FR,France,17086.0
1,US,United States of America,50544.0
1,RU,Russia,51735.0
1,US,United States of America,107246.0
1,US,United States of America,50072.0
1,US,United States of America,68412.0
1,CA,Canada,69794.0
1,US,United States of America,70192.0
1,GB,United Kingdom,49847.0
1,US,United States of America,12819.0
1,US,United States of America,85640.0
1,US,United States of America,121903.0
1,CA,Canada,83105.0
1,US,United States of America,33927.0
1,US,United States of America,92311.0
1,US,United States of America,43792.0
1,US,United States of America,138341.0
1,US,United States of America,126922.0
1,GB,United Kingdom,55846.0
1,US,United States of America,189005.0
1,GB,United Kingdom,13254.0
1,US,United States of America,44257.0
1,US,United States of America,90511.0
1,US,United States of America,24923.0
1,US,United States of America,91208.0
1,US,United States of America,95956.0
1,FR,France,51851.0
1,US,United States of America,38937.0
1,DE,Germany,47855.0
1,GB,United Kingdom,77546.0
1,US,United States of America,59968.0
1,US,United States of America,105158.0
1,US,United States of America,38638.0
1,US,United States of America,78381.0
1,US,United States of America,39806.0
1,US,United States of America,54220.0
1,US,United States of America,209802.0
1,ZA,South Africa,51620.0
1,CA,Canada,70821.0
1,US,United States of America,70342.0
1,GB,United Kingdom,63943.0
1,US,United States of America,25894.0
1,US,United States of America,120932.0
1,US,United States of America,61791.0
1,US,United States of America,51993.0
1,US,United States of America,101653.0
1,US,United States of America,133781.0
1,US,United States of America,64318.0
1,US,United States of America,29399.0
1,GB,United Kingdom,35257.0
1,AU,Australia,28793.0
1,US,United States of America,26479.0
1,US,United States of America,120995.0
1,US,United States of America,49520.0
1,IN,India,50014.0
1,US,United States of America,62206.0
1,US,United States of America,52991.0
1,US,United States of America,81829.0
1,US,United States of America,185197.0
1,US,United States of America,104602.0
1,US,United States of America,80771.0
1,US,United States of America,67675.0
1,CA,Canada,46584.0
1,US,United States of America,111623.0
1,US,United States of America,90395.0
1,US,United States of America,59435.0
1,US,United States of America,52846.0
1,DE,Germany,82688.0
1,US,United States of America,55779.0
1,US,United States of America,60309.0
1,US,United States of America,55465.0
1,MX,Mexico,35030.0
1,FR,France,31398.0
1,US,United States of America,43120.0
1,US,United States of America,38774.0
1,US,United States of America,29484.0
1,NO,Norway,77922.0
1,US,United States of America,35802.0
1,US,United States of America,56288.0
1,GB,United Kingdom,111960.0
1,GR,Greece,46998.0
1,US,United States of America,46261.0
1,GB,United Kingdom,58151.0
1,US,United States of America,55420.0
1,US,United States of America,44835.0
1,US,United States of America,51370.0
1,AR,Argentina,49913.0
1,US,United States of America,52015.0
1,US,United States of America,58492.0
1,GB,United Kingdom,84880.0
1,US,United States of America,48289.0
1,FR,France,62835.0
1,US,United States of America,55244.0
1,GB,United Kingdom,80382.0
1,US,United States of America,43942.0
1,US,United States of America,18634.0
1,US,United States of America,29491.0
1,US,United States of America,109235.0
1,US,United States of America,4938.0
1,US,United States of America,76121.0
1,US,United States of America,20441.0
1,PT,Portugal,59392.0
1,US,United States of America,15052.0
1,US,United States of America,55845.0
1,CA,Canada,64320.0
1,US,United States of America,44750.0
1,US,United States of America,37430.0
1,US,United States of America,50023.0
1,US,United States of America,51588.0
1,US,United States of America,57211.0
1,US,United States of America,11388.0
1,US,United States of America,16335.0
1,US,United States of America,52338.0
1,US,United States of America,69292.0
1,US,United States of America,15425.0
1,US,United States of America,27986.0
1,GB,United Kingdom,63579.0
1,US,United States of America,109008.0
1,US,United States of America,11248.0
1,US,United States of America,21141.0
1,US,United States of America,52685.0
1,US,United States of America,40016.0
1,US,United States of America,17236.0
1,HU,Hungary,48199.0
1,GB,United Kingdom,73358.0
1,GB,United Kingdom,69798.0
1,GB,United Kingdom,79775.0
1,CA,Canada,86751.0
1,US,United States of America,54662.0
1,FR,France,46758.0
1,GB,United Kingdom,172149.0
1,US,United States of America,39845.0
1,US,United States of America,36519.0
1,US,United States of America,72711.0
1,GB,United Kingdom,54797.0
1,US,United States of America,48572.0
1,US,United States of America,18375.0
1,AU,Australia,14215.0
1,US,United States of America,55720.0
1,US,United States of America,55246.0
1,CA,Canada,50838.0
1,US,United States of America,72744.0
1,US,United States of America,70868.0
1,US,United States of America,98482.0
1,US,United States of America,95358.0
1,GB,United Kingdom,47675.0
1,US,United States of America,52278.0
1,US,United States of America,106833.0
1,US,United States of America,65055.0
1,US,United States of America,39538.0
1,US,United States of America,131764.0
1,US,United States of America,23587.0
1,AU,Australia,64586.0
1,US,United States of America,85498.0
1,US,United States of America,64639.0
1,US,United States of America,60308.0
1,US,United States of America,47753.0
1,AU,Australia,45048.0
1,US,United States of America,108844.0
1,US,United States of America,72914.0
1,US,United States of America,43511.0
1,US,United States of America,28373.0
1,AU,Australia,73454.0
1,HK,Hong Kong,43637.0
1,US,United States of America,47760.0
1,GB,United Kingdom,55785.0
1,GB,United Kingdom,46909.0
1,US,United States of America,71689.0
1,US,United States of America,31167.0
1,FR,France,30867.0
1,DE,Germany,103475.0
1,GB,United Kingdom,64524.0
1,FR,France,65081.0
1,NL,Netherlands,45806.0
1,GB,United Kingdom,38543.0
1,US,United States of America,80241.0
1,CA,Canada,66605.0
1,US,United States of America,36513.0
1,US,United States of America,27881.0
1,GB,United Kingdom,18093.0
1,GB,United Kingdom,86920.0
1,US,United States of America,55890.0
1,US,United States of America,44950.0
1,US,United States of America,38437.0
1,US,United States of America,24428.0
1,US,United States of America,82260.0
1,FR,France,49517.0
1,CH,Switzerland,48231.0
1,US,United States of America,109886.0
1,US,United States of America,74525.0
1,US,United States of America,42077.0
1,FR,France,42266.0
1,US,United States of America,59440.0
1,US,United States of America,85821.0
1,GB,United Kingdom,33555.0
1,US,United States of America,125736.0
1,FR,France,94655.0
1,US,United States of America,106825.0
1,US,United States of America,10316.0
1,MX,Mexico,65283.0
1,US,United States of America,91961.0
1,US,United States of America,95949.0
1,US,United States of America,84299.0
1,GB,United Kingdom,74725.0
1,AU,Australia,49021.0
1,US,United States of America,38743.0
1,US,United States of America,67885.0
1,CN,China,52058.0
1,US,United States of America,58699.0
1,US,United States of America,40807.0
1,GB,United Kingdom,39517.0
1,IT,Italy,52837.0
1,US,United States of America,41800.0
1,BE,Belgium,74643.0
1,GB,United Kingdom,13687.0
1,US,United States of America,114060.0
1,GB,United Kingdom,39861.0
1,US,United States of America,59852.0
1,FR,France,85743.0
1,RU,Russia,45590.0
1,US,United States of America,55863.0
1,CA,Canada,148327.0
1,IT,Italy,27439.0
1,US,United States of America,50765.0
1,IS,Iceland,63907.0
1,GB,United Kingdom,33592.0
1,US,United States of America,64720.0
1,US,United States of America,70588.0
1,US,United States of America,42707.0
1,US,United States of America,31116.0
1,US,United States of America,56401.0
1,US,United States of America,83633.0
1,US,United States of America,69722.0
1,US,United States of America,61645.0
1,US,United States of America,218389.0
1,US,United States of America,143841.0
1,US,United States of America,54700.0
1,GB,United Kingdom,73588.0
1,US,United States of America,111625.0
1,US,United States of America,52847.0
1,ES,Spain,80122.0
1,GB,United Kingdom,83015.0
1,US,United States of America,11383.0
1,US,United States of America,28858.0
1,IR,Iran,43981.0
1,JP,Japan,80115.0
1,US,United States of America,125553.0
1,AT,Austria,76853.0
1,IN,India,39254.0
1,US,United States of America,72648.0
1,US,United States of America,6182.0
1,US,United States of America,42585.0
1,CZ,Czech Republic,337435.0
1,US,United States of America,67273.0
1,US,United States of America,91391.0
1,DE,Germany,172004.0
1,FR,France,49452.0
1,US,United States of America,35221.0
1,US,United States of America,58732.0
1,US,United States of America,68817.0
1,US,United States of America,60935.0
1,US,United States of America,53344.0
1,US,United States of America,59437.0
1,GB,United Kingdom,76543.0
1,US,United States of America,27999.0
1,US,United States of America,50837.0
1,GB,United Kingdom,71859.0
1,US,United States of America,69480.0
1,US,United States of America,43688.0
1,US,United States of America,70009.0
1,US,United States of America,10005.0
1,US,United States of America,52451.0
1,US,United States of America,49530.0
1,GB,United Kingdom,70925.0
1,GB,United Kingdom,62728.0
1,GB,United Kingdom,46724.0
1,US,United States of America,45013.0
1,US,United States of America,44754.0
1,ES,Spain,72113.0
1,US,United States of America,71677.0
1,US,United States of America,50839.0
1,US,United States of America,37079.0
1,FR,France,23807.0
1,US,United States of America,52297.0
1,US,United States of America,85766.0
1,US,United States of America,206052.0
1,US,United States of America,72571.0
1,US,United States of America,72432.0
1,US,United States of America,45156.0
1,GB,United Kingdom,70500.0
1,US,United States of America,3966.0
1,GB,United Kingdom,58233.0
1,US,United States of America,59965.0
1,IT,Italy,53487.0
1,GB,United Kingdom,76025.0
1,FR,France,43845.0
1,US,United States of America,138535.0
1,US,United States of America,94623.0
1,US,United States of America,28687.0
1,DE,Germany,140003.0
1,MX,Mexico,72172.0
1,US,United States of America,63492.0
1,CA,Canada,69668.0
1,US,United States of America,27642.0
1,MX,Mexico,47342.0
1,DE,Germany,70670.0
1,US,United States of America,69735.0
1,US,United States of America,45610.0
1,US,United States of America,77801.0
1,US,United States of America,78309.0
1,GB,United Kingdom,61891.0
1,ES,Spain,46934.0
1,CA,Canada,82020.0
1,GB,United Kingdom,70196.0
1,IT,Italy,56122.0
1,GB,United Kingdom,79401.0
1,US,United States of America,69217.0
1,US,United States of America,83147.0
1,US,United States of America,27012.0
1,GB,United Kingdom,42605.0
1,US,United States of America,59108.0
1,US,United States of America,88794.0
1,US,United States of America,27769.0
1,US,United States of America,73499.0
1,US,United States of America,14127.0
1,US,United States of America,49411.0
1,NZ,New Zealand,17578.0
1,US,United States of America,60387.0
1,US,United States of America,74536.0
1,US,United States of America,38683.0
1,US,United States of America,52472.0
1,FR,France,44826.0
1,US,United States of America,50875.0
1,US,United States of America,70578.0
1,US,United States of America,14673.0
1,PL,Poland,36142.0
1,US,United States of America,109435.0
1,US,United States of America,37958.0
1,US,United States of America,71880.0
1,US,United States of America,37736.0
1,US,United States of America,185292.0
1,GB,United Kingdom,26738.0
1,NL,Netherlands,62630.0
1,US,United States of America,70586.0
1,GB,United Kingdom,51994.0
1,US,United States of America,51248.0
1,US,United States of America,77365.0
1,CA,Canada,17495.0
1,US,United States of America,80607.0
1,US,United States of America,61985.0
1,US,United States of America,53328.0
1,US,United States of America,60422.0
1,GB,United Kingdom,40350.0
1,US,United States of America,43252.0
1,US,United States of America,114975.0
1,GB,United Kingdom,9364.0
1,US,United States of America,48014.0
1,US,United States of America,11403.0
1,US,United States of America,125249.0
1,US,United States of America,4809.0
1,US,United States of America,181537.0
1,US,United States of America,119564.0
1,US,United States of America,35543.0
1,US,United States of America,65057.0
1,US,United States of America,60420.0
1,US,United States of America,64328.0
1,US,United States of America,50619.0
1,GB,United Kingdom,107327.0
1,CA,Canada,20859.0
1,US,United States of America,57212.0
1,US,United States of America,23514.0
1,GB,United Kingdom,75900.0
1,US,United States of America,89086.0
1,US,United States of America,131914.0
1,US,United States of America,405280.0
1,US,United States of America,296104.0
1,US,United States of America,82397.0
1,ES,Spain,25922.0
1,GB,United Kingdom,30784.0
1,IT,Italy,24185.0
1,GB,United Kingdom,79120.0
1,US,United States of America,101124.0
1,US,United States of America,61629.0
1,US,United States of America,178452.0
1,US,United States of America,85677.0
1,US,United States of America,13060.0
1,US,United States of America,76234.0
1,CN,China,38407.0
1,US,United States of America,221346.0
1,CA,Canada,15157.0
1,US,United States of America,173456.0
1,GB,United Kingdom,39463.0
1,US,United States of America,30618.0
1,GB,United Kingdom,35841.0
1,US,United States of America,29879.0
1,FR,France,51409.0
1,GB,United Kingdom,25834.0
1,US,United States of America,57431.0
1,US,United States of America,64685.0
1,GB,United Kingdom,172908.0
1,GB,United Kingdom,28118.0
1,US,United States of America,45708.0
1,US,United States of America,91367.0
1,US,United States of America,79887.0
1,US,United States of America,75622.0
1,AU,Australia,65759.0
1,IE,Ireland,125769.0
1,US,United States of America,91781.0
1,CA,Canada,66488.0
1,US,United States of America,51052.0
1,US,United States of America,80046.0
1,US,United States of America,52661.0
1,US,United States of America,25413.0
1,GB,United Kingdom,182129.0
1,US,United States of America,85639.0
1,AU,Australia,37721.0
1,US,United States of America,56601.0
1,US,United States of America,57585.0
1,US,United States of America,91550.0
1,DE,Germany,62046.0
1,CH,Switzerland,70074.0
1,US,United States of America,76163.0
1,GB,United Kingdom,13396.0
1,US,United States of America,46020.0
1,US,United States of America,43546.0
1,US,United States of America,111607.0
1,US,United States of America,70160.0
1,DE,Germany,59457.0
1,GB,United Kingdom,87911.0
1,US,United States of America,49026.0
1,US,United States of America,49040.0
1,US,United States of America,58574.0
1,GB,United Kingdom,66150.0
1,US,United States of America,278822.0
1,IT,Italy,101173.0
1,US,United States of America,39287.0
1,US,United States of America,42450.0
1,CA,Canada,61896.0
1,AR,Argentina,118204.0
1,CA,Canada,17775.0
1,GB,United Kingdom,20186.0
1,US,United States of America,57157.0
1,ZA,South Africa,30245.0
1,CA,Canada,70577.0
1,US,United States of America,62838.0
1,CZ,Czech Republic,56292.0
1,US,United States of America,74465.0
1,US,United States of America,40693.0
1,NO,Norway,65754.0
1,US,United States of America,71469.0
1,US,United States of America,45320.0
1,GB,United Kingdom,16939.0
1,US,United States of America,55301.0
1,GB,United Kingdom,73873.0
1,US,United States of America,51995.0
1,US,United States of America,80038.0
1,US,United States of America,82203.0
1,US,United States of America,63207.0
1,US,United States of America,25688.0
1,US,United States of America,79777.0
1,US,United States of America,84505.0
1,US,United States of America,25915.0
1,US,United States of America,111100.0
1,FR,France,85942.0
1,US,United States of America,58192.0
1,US,United States of America,52359.0
1,US,United States of America,75315.0
1,US,United States of America,46641.0
1,US,United States of America,92464.0
1,CA,Canada,24833.0
1,BW,Botswana,53505.0
1,IT,Italy,48153.0
1,US,United States of America,36522.0
1,FR,France,74518.0
1,US,United States of America,59006.0
1,US,United States of America,118955.0
1,US,United States of America,72997.0
1,US,United States of America,73939.0
1,US,United States of America,13247.0
1,US,United States of America,50393.0
1,US,United States of America,71866.0
1,US,United States of America,76487.0
1,US,United States of America,74523.0
1,US,United States of America,76785.0
1,US,United States of America,77866.0
1,US,United States of America,72821.0
1,US,United States of America,148503.0
1,US,United States of America,78461.0
1,US,United States of America,75301.0
1,US,United States of America,63574.0
1,GB,United Kingdom,184795.0
1,US,United States of America,62837.0
1,ES,Spain,63498.0
1,FR,France,71688.0
1,US,United States of America,39072.0
1,US,United States of America,15346.0
1,US,United States of America,31309.0
1,GB,United Kingdom,72842.0
1,US,United States of America,79465.0
1,US,United States of America,79896.0
1,US,United States of America,42157.0
1,US,United States of America,57353.0
1,CA,Canada,38541.0
1,US,United States of America,52520.0
1,CA,Canada,75174.0
1,US,United States of America,49527.0
1,US,United States of America,124210.0
1,GB,United Kingdom,37038.0
1,US,United States of America,72313.0
1,GB,United Kingdom,8368.0
1,GB,United Kingdom,60938.0
1,US,United States of America,58194.0
1,IE,Ireland,70435.0
1,US,United States of America,26283.0
1,US,United States of America,105548.0
1,US,United States of America,110139.0
1,US,United States of America,94741.0
1,CA,Canada,65760.0
1,GB,United Kingdom,74997.0
1,GB,United Kingdom,75579.0
1,US,United States of America,45971.0
1,GB,United Kingdom,60364.0
1,GB,United Kingdom,15044.0
1,NZ,New Zealand,35250.0
1,US,United States of America,32831.0
1,US,United States of America,65892.0
1,NL,Netherlands,87408.0
1,US,United States of America,82321.0
1,IL,Israel,96888.0
1,CN,China,102809.0
1,US,United States of America,86081.0
1,US,United States of America,25621.0
1,US,United States of America,24870.0
1,FR,France,58251.0
1,AU,Australia,125316.0
1,GB,United Kingdom,97394.0
1,JP,Japan,21613.0
1,FR,France,70149.0
1,US,United States of America,27230.0
1,US,United States of America,86457.0
1,CA,Canada,50357.0
1,US,United States of America,74998.0
1,US,United States of America,159615.0
1,US,United States of America,71670.0
1,CA,Canada,21864.0
1,US,United States of America,28512.0
1,IT,Italy,90770.0
1,US,United States of America,71271.0
1,US,United States of America,72431.0
1,US,United States of America,72186.0
1,FR,France,73562.0
1,US,United States of America,54054.0
1,US,United States of America,35663.0
1,US,United States of America,23340.0
1,GB,United Kingdom,80591.0
1,US,United States of America,58428.0
1,US,United States of America,130900.0
1,US,United States of America,19235.0
1,GB,United Kingdom,78698.0
1,CA,Canada,85949.0
1,US,United States of America,122515.0
1,CA,Canada,101520.0
1,IT,Italy,70387.0
1,US,United States of America,43711.0
1,US,United States of America,52517.0
1,CA,Canada,50698.0
1,US,United States of America,118911.0
1,PL,Poland,38371.0
1,US,United States of America,76726.0
1,CA,Canada,65086.0
1,US,United States of America,148033.0
1,GB,United Kingdom,52850.0
1,US,United States of America,64678.0
1,US,United States of America,67911.0
1,US,United States of America,25058.0
1,GB,United Kingdom,42457.0
1,US,United States of America,26223.0
1,GB,United Kingdom,192695.0
1,US,United States of America,212713.0
1,GB,United Kingdom,75170.0
1,US,United States of America,30849.0
1,CA,Canada,15167.0
1,GB,United Kingdom,13976.0
1,GB,United Kingdom,13586.0
1,GB,United Kingdom,26118.0
1,GB,United Kingdom,79133.0
1,US,United States of America,59961.0
1,US,United States of America,72570.0
1,US,United States of America,63749.0
1,US,United States of America,49354.0
1,US,United States of America,76399.0
1,JP,Japan,39276.0
1,US,United States of America,94209.0
1,US,United States of America,72338.0
1,GB,United Kingdom,25143.0
1,US,United States of America,80379.0
1,US,United States of America,69266.0
1,US,United States of America,75000.0
1,US,United States of America,130090.0
1,US,United States of America,14205.0
1,CA,Canada,63217.0
1,US,United States of America,288094.0
1,US,United States of America,108222.0
1,US,United States of America,84200.0
1,CH,Switzerland,37621.0
1,US,United States of America,99254.0
1,US,United States of America,91181.0
1,US,United States of America,72545.0
1,DE,Germany,51999.0
1,CA,Canada,47763.0
1,IL,Israel,16702.0
1,US,United States of America,126016.0
1,US,United States of America,79940.0
1,AU,Australia,29483.0
1,US,United States of America,84259.0
1,US,United States of America,71184.0
1,US,United States of America,37464.0
1,US,United States of America,83732.0
1,US,United States of America,29564.0
1,US,United States of America,110603.0
1,US,United States of America,98079.0
1,US,United States of America,96771.0
1,GB,United Kingdom,14933.0
1,US,United States of America,81111.0
1,US,United States of America,81716.0
1,US,United States of America,140632.0
1,AU,Australia,70954.0
1,GB,United Kingdom,74471.0
1,US,United States of America,108155.0
1,GB,United Kingdom,35671.0
1,AE,United Arab Emirates,71676.0
1,US,United States of America,163937.0
1,US,United States of America,21634.0
1,CA,Canada,70374.0
1,US,United States of America,44053.0
1,US,United States of America,27902.0
1,US,United States of America,53798.0
1,US,United States of America,54507.0
1,US,United States of America,59017.0
1,US,United States of America,51875.0
1,GB,United Kingdom,73936.0
1,US,United States of America,46504.0
1,US,United States of America,147886.0
1,US,United States of America,80030.0
1,US,United States of America,26397.0
1,US,United States of America,83860.0
1,FR,France,43026.0
1,US,United States of America,168210.0
1,US,United States of America,70876.0
1,GB,United Kingdom,29694.0
1,US,United States of America,52454.0
1,DE,Germany,71672.0
1,FR,France,144454.0
1,US,United States of America,71254.0
1,US,United States of America,27709.0
1,GB,United Kingdom,53033.0
1,FR,France,32708.0
1,AU,Australia,45569.0
1,US,United States of America,17790.0
1,BE,Belgium,15086.0
1,GB,United Kingdom,48458.0
1,CA,Canada,85883.0
1,US,United States of America,25831.0
1,US,United States of America,79548.0
1,US,United States of America,72213.0
1,US,United States of America,17345.0
1,US,United States of America,57214.0
1,US,United States of America,73723.0
1,SE,Sweden,25228.0
1,US,United States of America,73937.0
1,FI,Finland,214349.0
1,US,United States of America,18705.0
1,US,United States of America,75674.0
1,CA,Canada,38674.0
1,FR,France,46813.0
1,US,United States of America,82620.0
1,US,United States of America,59962.0
1,US,United States of America,53418.0
1,US,United States of America,53420.0
1,GB,United Kingdom,77669.0
1,US,United States of America,26642.0
1,US,United States of America,49529.0
1,CA,Canada,59974.0
1,US,United States of America,196784.0
1,GB,United Kingdom,119364.0
1,GB,United Kingdom,74406.0
1,US,United States of America,53414.0
1,US,United States of America,53419.0
1,US,United States of America,47650.0
1,US,United States of America,68450.0
1,US,United States of America,64288.0
1,CA,Canada,74387.0
1,FR,France,52349.0
1,GB,United Kingdom,3051.0
1,US,United States of America,48373.0
1,GB,United Kingdom,77949.0
1,FR,France,41411.0
1,FR,France,45595.0
1,US,United States of America,28524.0
1,US,United States of America,91010.0
1,US,United States of America,63493.0
1,US,United States of America,64688.0
1,US,United States of America,82532.0
1,US,United States of America,14346.0
1,US,United States of America,61020.0
1,US,United States of America,37942.0
1,CA,Canada,25435.0
1,US,United States of America,144326.0
1,US,United States of America,170936.0
1,FR,France,81796.0
1,US,United States of America,70585.0
1,GB,United Kingdom,81390.0
1,AU,Australia,67748.0
1,US,United States of America,52826.0
1,US,United States of America,45273.0
1,US,United States of America,36944.0
1,DK,Denmark,273807.0
1,FR,France,79754.0
1,US,United States of America,64108.0
1,DE,Germany,99698.0
1,SE,Sweden,229670.0
1,US,United States of America,80304.0
1,US,United States of America,56591.0
1,US,United States of America,48038.0
1,US,United States of America,80767.0
1,US,United States of America,82533.0
1,NL,Netherlands,74237.0
1,US,United States of America,61895.0
