,id,name,movieId
1,167215,coal mine,53939.0
1,9682,history,19665.0
1,10168,aviation,19665.0
1,157282,airplane manufacturer,19665.0
1,1582,saloon,36006.0
1,1946,restaurant,36006.0
1,4129,widow,36006.0
1,14744,english,36006.0
1,1415,small town,28448.0
1,1666,mexican standoff,28448.0
1,1850,daily life,28448.0
1,1938,sword,28448.0
1,2673,horse,28448.0
1,3242,cannon,28448.0
1,5565,biography,28448.0
1,5728,tycoon,28448.0
1,6342,nicaragua,28448.0
1,8636,blood splatter,28448.0
1,9672,based on true story,28448.0
1,10183,independent film,28448.0
1,10292,gore,28448.0
1,12371,gunfight,28448.0
1,14643,battle,28448.0
1,14687,extreme violence,28448.0
1,14819,violence,28448.0
1,15222,central america,28448.0
1,201950,anachronism,28448.0
1,1842,village life,34282.0
1,9963,kids and family,34282.0
1,10718,fugitive,34282.0
1,182281,farming,34282.0
1,193228,wife murderer,34282.0
1,4412,grandfather,22595.0
1,9273,coney island,22595.0
1,34139,railroad,22595.0
1,176788,soda jerk,22595.0
1,572,sex,47237.0
1,738,sexuality,47237.0
1,894,depression,47237.0
1,2483,nudity,47237.0
1,3201,orgasm,47237.0
1,3487,assistant,47237.0
1,5340,investigation,47237.0
1,5948,studies,47237.0
1,9701,controversy,47237.0
1,9713,friends,47237.0
1,10183,independent film,47237.0
1,161198,skepticism,47237.0
1,194998,curious,47237.0
1,197514,provocative,47237.0
1,293,female nudity,17113.0
1,708,runaway,17113.0
1,2412,commune,17113.0
1,5698,egg,17113.0
1,10183,independent film,17113.0
1,11363,arson,17113.0
1,33841,incest,17113.0
1,40895,illness,17113.0
1,156388,environmentalism,17113.0
1,156389,diabetic,17113.0
1,156390,face slap,17113.0
1,156391,peeping tom,17113.0
1,156392,scythe,17113.0
1,4565,dystopia,187.0
1,9717,based on comic,187.0
1,15365,held captive,187.0
1,18712,based on graphic novel,187.0
1,158973,black and white and color,187.0
1,159362,black and white scene,187.0
1,171570,black and white to color,187.0
1,175593,mysterious killer,187.0
1,175600,doing the right thing,187.0
1,175603,mercedes,187.0
1,175610,silhouette,187.0
1,271,competition,23638.0
1,3593,wilderness,23638.0
1,10039,racing,23638.0
1,168297,tyrant,7364.0
1,1480,baseball,11431.0
1,3419,fanatic,11431.0
1,5625,relationship problems,11431.0
1,6075,sport,11431.0
1,10508,teacher,11431.0
1,155725,red sox,11431.0
1,10183,independent film,52796.0
1,10655,grieving widower,52796.0
1,422,vietnam veteran,27271.0
1,779,martial arts,27271.0
1,2732,rocket launcher,27271.0
1,5572,fistfight,27271.0
1,9748,revenge,27271.0
1,9826,murder,27271.0
1,10183,independent film,27271.0
1,11181,decapitation,27271.0
1,12371,gunfight,27271.0
1,14736,motorcycle gang,27271.0
1,236,suicide,45220.0
1,836,resistance,45220.0
1,1430,self sacrifice,45220.0
1,1919,mayor,45220.0
1,2652,nazis,45220.0
1,3930,bravery,45220.0
1,4709,hand grenade,45220.0
1,10508,teacher,45220.0
1,11732,cigarette smoking,45220.0
1,14856,informer,45220.0
1,158547,air raid,45220.0
1,90,paris,2029.0
1,478,china,2029.0
1,970,parent child relationship,2029.0
1,1439,flat,2029.0
1,1956,world war ii,37214.0
1,392,england,26774.0
1,570,rape,26774.0
1,2483,nudity,26774.0
1,2858,sacrifice,26774.0
1,3099,satanism,26774.0
1,5331,village,26774.0
1,9826,murder,26774.0
1,10292,gore,26774.0
1,14999,devil,26774.0
1,40931,witchcraft,26774.0
1,156174,occult,26774.0
1,157512,mutilation,26774.0
1,572,sex,31944.0
1,1523,obsession,31944.0
1,5933,poet,31944.0
1,293,female nudity,85673.0
1,502,ambush,85673.0
1,572,sex,85673.0
1,779,martial arts,85673.0
1,780,kung fu,85673.0
1,1879,shower,85673.0
1,3436,karate,85673.0
1,7984,bikini,85673.0
1,9748,revenge,85673.0
1,10601,blaxploitation,85673.0
1,13037,drug smuggling,85673.0
1,15275,parade,85673.0
1,156525,heroine,85673.0
1,237,gay,94794.0
1,496,poetry,94794.0
1,740,aids,94794.0
1,14629,experimental film,94794.0
1,15073,blue,94794.0
1,34079,death,94794.0
1,1956,world war ii,13524.0
1,11102,panzer,13524.0
1,11117,tank,13524.0
1,185005,battle of the bulge,13524.0
1,293,female nudity,19971.0
1,818,based on novel,19971.0
1,1328,secret,19971.0
1,1939,hamster,19971.0
1,2483,nudity,19971.0
1,3335,halloween,19971.0
1,5905,father,19971.0
1,9937,suspense,19971.0
1,10183,independent film,19971.0
1,10809,teenage girl,19971.0
1,13092,corpse,19971.0
1,14659,girl,19971.0
1,15090,police officer,19971.0
1,188327,seesaw,19971.0
1,206850,canuxploitation,19971.0
1,437,painter,49225.0
1,911,exotic island,49225.0
1,2087,lolita,49225.0
1,3094,australian,49225.0
1,4663,lovers,49225.0
1,5565,biography,49225.0
1,6876,vacation,49225.0
1,188,buddhism,74948.0
1,10706,spirituality,74948.0
1,1668,hawaii,14689.0
1,387,california,69321.0
1,6270,high school,69321.0
1,9937,suspense,69321.0
1,10508,teacher,69321.0
1,497,shakespeare,27883.0
1,2398,narration,32085.0
1,5202,boy,32085.0
1,10121,stop motion,32085.0
1,11931,spoof,32085.0
1,33505,gothic,32085.0
1,34117,cult film,32085.0
1,162810,macabre,32085.0
1,170344,imagination,32085.0
1,1956,world war ii,43824.0
1,1739,holocaust,41954.0
1,4129,widow,39225.0
1,11933,conflict,39225.0
1,934,judge,30204.0
1,1571,return,30204.0
1,2041,island,30204.0
1,2676,honeymoon,30204.0
1,9673,love,30204.0
1,4344,musical,40633.0
1,5565,biography,40633.0
1,10229,singer,40633.0
1,4344,musical,26182.0
1,1412,becoming an adult,7342.0
1,414,hunter,33641.0
1,161294,biologist,33641.0
1,378,prison,9636.0
1,1279,medicine,9636.0
1,1706,experiment,9636.0
1,2122,death penalty,9636.0
1,4005,human experimentation,9636.0
1,2324,bulimia,36843.0
1,10183,independent film,36843.0
1,10483,eccentric,36843.0
1,10637,food,36843.0
1,11935,working class,36843.0
1,14514,class differences,36843.0
1,15016,twins,36843.0
1,15161,rebellious daughter,36843.0
1,818,based on novel,18871.0
1,33725,locker,18871.0
1,159688,merry go round,18871.0
1,818,based on novel,69069.0
1,5565,biography,69069.0
1,5657,australia,69069.0
1,9672,based on true story,69069.0
1,9826,murder,69069.0
1,10022,rampage,69069.0
1,10183,independent film,69069.0
1,15009,criminal,69069.0
1,157758,axe murder,69069.0
1,193455,indigenous australians,69069.0
1,11523,capital punishment,64167.0
1,1421,birthday,34595.0
1,2587,married couple,34595.0
1,3297,videoband,34595.0
1,4183,wife,34595.0
1,9748,revenge,34595.0
1,9937,suspense,34595.0
1,10183,independent film,34595.0
1,6782,addiction,39851.0
1,155936,recovering drug addict,39851.0
1,5565,biography,84084.0
1,1556,texas,84087.0
1,2393,adoption,84087.0
1,5565,biography,84087.0
1,13014,orphan,84087.0
1,157912,bigotry,84087.0
1,211,bureaucracy,7453.0
1,803,android,7453.0
1,818,based on novel,7453.0
1,3713,chase,7453.0
1,3801,space travel,7453.0
1,4270,galaxy,7453.0
1,9951,alien,7453.0
1,10121,stop motion,7453.0
1,10349,survival,7453.0
1,11546,hitchhiker,7453.0
1,14544,robot,7453.0
1,14909,alien invasion,7453.0
1,177145,hyperspace,7453.0
1,177146,meaning of life,7453.0
1,221653,destruction of earth,7453.0
1,221654,intergalactic travel,7453.0
1,779,martial arts,35170.0
1,780,kung fu,35170.0
1,782,assassin,20187.0
1,2708,hitman,20187.0
1,3202,con man,20628.0
1,2679,artist,43003.0
1,2887,manipulation,43003.0
1,4662,illusion,43003.0
1,9758,deception,43003.0
1,10073,documentary,43003.0
1,3649,holy water,10065.0
1,9398,long island,10065.0
1,9714,remake,10065.0
1,9848,family dinner,10065.0
1,9853,paranormal,10065.0
1,14819,violence,10065.0
1,162413,wood chopping,10065.0
1,172266,backwards,10065.0
1,172272,tortured to death,10065.0
1,172274,moving in,10065.0
1,10183,independent film,49920.0
1,293,female nudity,22033.0
1,570,rape,22033.0
1,616,witch,22033.0
1,2483,nudity,22033.0
1,5147,sorcery,22033.0
1,7537,tudors,22033.0
1,9748,revenge,22033.0
1,9826,murder,22033.0
1,10183,independent film,22033.0
1,12564,werewolf,22033.0
1,13006,torture,22033.0
1,14546,massacre,22033.0
1,40931,witchcraft,22033.0
1,162806,coven,22033.0
1,177894,witch hunt,22033.0
1,769,falsely accused,37992.0
1,155436,classic noir,37992.0
1,1543,war veteran,32850.0
1,1968,prisoners of war,32850.0
1,3451,housewife,32850.0
1,6844,stalker,32850.0
1,9748,revenge,32850.0
1,9937,suspense,32850.0
1,10562,on the run,32850.0
1,155436,classic noir,32850.0
1,158987,post war,32850.0
1,3391,drug smuggle,13409.0
1,2796,self-discovery,24363.0
1,173186,teenage pregnancy,13073.0
1,5713,rhode island,113178.0
1,242,new york,8976.0
1,367,shyness,8976.0
1,3658,career,8976.0
1,8044,flight,8976.0
1,9799,romantic comedy,8976.0
1,9935,travel,8976.0
1,10556,male female relationship,8976.0
1,9728,caper,27360.0
1,6075,sport,38717.0
1,417,corruption,13020.0
1,592,capitalism,13020.0
1,2298,bankrupt,13020.0
1,3692,scandal,13020.0
1,5636,wall street,13020.0
1,6127,"securities, stocks and bonds ",13020.0
1,10183,independent film,13020.0
1,14737,economics,13020.0
1,165193,financial crisis,13020.0
1,177493,stock market,13020.0
1,521,washington d.c.,11679.0
1,720,helicopter,11679.0
1,840,usa president,11679.0
1,1402,general,11679.0
1,9358,military prison,11679.0
1,9610,coup,11679.0
1,33705,agent,11679.0
1,160992,insurgent,11679.0
1,181549,secretary of defense,11679.0
1,2868,crusade,1495.0
1,6917,epic,1495.0
1,10466,knight,1495.0
1,10491,swordsman,1495.0
1,14656,order of the templars,1495.0
1,14989,religious,1495.0
1,208681,knight templars,1495.0
1,222337,saladin,1495.0
1,579,american football,10066.0
1,3612,traffic jam,10066.0
1,9714,remake,10066.0
1,9826,murder,10066.0
1,9937,suspense,10066.0
1,10771,wax museum,10066.0
1,13130,teenager,10066.0
1,155939,group of friends,10066.0
1,166701,ghost town,10066.0
1,3060,race politics,1640.0
1,5600,daughter,1640.0
1,5666,installer,1640.0
1,6149,police,1640.0
1,6201,fall,1640.0
1,9844,car crash,1640.0
1,12425,racism,1640.0
1,12670,los angeles,1640.0
1,157912,bigotry,1640.0
1,170154,social services,1640.0
1,516,child abuse,11171.0
1,1453,amnesia,11171.0
1,1482,trainer,11171.0
1,2348,hustler,11171.0
1,10180,homosexuality,11171.0
1,10183,independent film,11171.0
1,293,female nudity,14750.0
1,526,rebel,14750.0
1,572,sex,14750.0
1,6270,high school,14750.0
1,9799,romantic comedy,14750.0
1,11870,teen movie,14750.0
1,13130,teenager,14750.0
1,157303,first love,14750.0
1,6174,ranger,43260.0
1,160522,wagon train,43260.0
1,1382,factory,83995.0
1,4112,strike,83995.0
1,733,dancer,42626.0
1,1691,dance,42626.0
1,5565,biography,42626.0
1,582,san francisco,43881.0
1,3521,earthquake,43881.0
1,6917,epic,43881.0
1,2011,queen,16902.0
1,7153,queen elizabeth i,16902.0
1,41151,throne,16902.0
1,1631,concentration camp,41131.0
1,2393,adoption,41131.0
1,2450,auschwitz,41131.0
1,9673,love,41131.0
1,13014,orphan,41131.0
1,14782,trust,41131.0
1,33550,displacement camp,41131.0
1,160224,post world war ii,41131.0
1,234126,case worker,41131.0
1,234161,american g.i.,41131.0
1,234162,search for child,41131.0
1,3352,tree,40730.0
1,5202,boy,40730.0
1,2639,falcon,13384.0
1,1415,small town,48993.0
1,6092,army,48993.0
1,13014,orphan,48993.0
1,572,sex,13163.0
1,5490,girlfriend,13163.0
1,6167,engagement,13163.0
1,9673,love,13163.0
1,9713,friends,13163.0
1,4344,musical,20625.0
1,156236,jewel thief,20625.0
1,179867,real estate,20625.0
1,6086,government,21997.0
1,7606,dictatorship,21997.0
1,156096,butterfly,21997.0
1,420,bowling,30624.0
1,10229,singer,30624.0
1,10712,night club,30624.0
1,18068,teenage boy,41386.0
1,156137,music history,41386.0
1,157955,childhood,41386.0
1,165787,home movie,41386.0
1,782,assassin,26541.0
1,5905,father,18050.0
1,10093,priest,18050.0
1,793,drowning,31819.0
1,918,newspaper,31819.0
1,1308,secret identity,31819.0
1,2187,riot,31819.0
1,2346,worker,31819.0
1,3864,false identity,31819.0
1,5386,tramp,31819.0
1,6139,innocence,31819.0
1,10084,rescue,31819.0
1,240,underdog,10913.0
1,2908,secret society,10913.0
1,6054,friendship,10913.0
1,13132,pistol,10913.0
1,2051,intelligence,11605.0
1,5499,burma,11605.0
1,10714,serial killer,11605.0
1,779,martial arts,10027.0
1,2708,hitman,10027.0
1,1252,suicide attempt,2444.0
1,1453,amnesia,2444.0
1,2251,lie,2444.0
1,2554,macho,2444.0
1,2983,passion,2444.0
1,5288,rock,2444.0
1,1160,egypt,10837.0
1,1949,pyramid,10837.0
1,4894,wonderlamp,10837.0
1,837,show business,32610.0
1,797,showdown,1895.0
1,10013,death star,1895.0
1,10629,vision,1895.0
1,11491,cult figure,1895.0
1,158449,hatred,1895.0
1,160840,dream sequence,1895.0
1,160946,expectant mother,1895.0
1,161176,space opera,1895.0
1,163272,chancel,1895.0
1,163277,childbirth,1895.0
1,494,father son relationship,9981.0
1,2200,generations confilct,9981.0
1,6075,sport,9981.0
1,8864,amateur soccer,9981.0
1,2374,bad mother-in-law,4379.0
1,3262,surgeon,4379.0
1,5904,dogsitter,4379.0
1,6165,historical figure,31200.0
1,269,diving,11019.0
1,658,sea,11019.0
1,1357,fish,11019.0
1,1913,atlantic ocean,11019.0
1,2769,deep sea,11019.0
1,4237,water,11019.0
1,4676,whale,11019.0
1,1299,monster,28423.0
1,1992,professor,28423.0
1,9748,revenge,28423.0
1,13142,gangster,28423.0
1,189115,invisibility,28423.0
1,4344,musical,29872.0
1,10229,singer,29872.0
1,15106,psychiatrist,29872.0
1,212,london england,27.0
1,293,female nudity,27.0
1,572,sex,27.0
1,578,rock and roll,27.0
1,3405,blow job,27.0
1,4313,condom,27.0
1,4316,safe sex,27.0
1,6029,concert,27.0
1,6935,erection,27.0
1,7410,fellatio,27.0
1,9772,pubic hair,27.0
1,9835,sexual fantasy,27.0
1,10762,penetration,27.0
1,11474,sexual intercourse,27.0
1,11868,ejaculation,27.0
1,12420,unsimulated sex,27.0
1,33494,couple,27.0
1,33513,desire,27.0
1,155606,semen,27.0
1,155662,vulva,27.0
1,155671,male orgasm,27.0
1,155678,penis,27.0
1,1155,brother sister relationship,16373.0
1,1233,composer,16373.0
1,1792,cliff,16373.0
1,3358,haunted house,16373.0
1,10164,apparition,16373.0
1,13005,doctor,16373.0
1,6895,philippines,43506.0
1,171795,last stand,43506.0
1,2043,lion,953.0
1,2509,hippopotamus,953.0
1,2510,giraffe,953.0
1,3028,penguin,953.0
1,10183,independent film,16605.0
1,13130,teenager,16605.0
1,187056,woman director,16605.0
1,159333,caper comedy,42268.0
1,6075,sport,13064.0
1,271,competition,14358.0
1,10073,documentary,14358.0
1,10104,dance contest,14358.0
1,10106,ballroom dancing,14358.0
1,161155,kids,14358.0
1,494,father son relationship,26825.0
1,409,africa,12700.0
1,2626,exorcism,12700.0
1,2652,nazis,12700.0
1,6150,faith,12700.0
1,9675,prequel,12700.0
1,9714,remake,12700.0
1,10093,priest,12700.0
1,10138,satan,12700.0
1,14765,church,12700.0
1,41586,archaeologist,12700.0
1,179567,crisis of faith,12700.0
1,378,prison,9291.0
1,579,american football,9291.0
1,1563,prisoner,9291.0
1,1936,blackmail,9291.0
1,5418,supervisor,9291.0
1,9833,lesbian relationship,19316.0
1,158718,lgbt,19316.0
1,396,transporter,921.0
1,1199,netherlands,921.0
1,1477,world cup,921.0
1,1952,socially deprived family,921.0
1,2792,boxer,921.0
1,4487,boxing match,921.0
1,4610,comeback,921.0
1,4613,training,921.0
1,4614,heavy weight,921.0
1,4615,folk hero,921.0
1,5565,biography,921.0
1,5600,daughter,921.0
1,6066,defeat,921.0
1,65,holiday,9779.0
1,5248,female friendship,9779.0
1,9634,jeans,9779.0
1,10683,coming of age,9779.0
1,10809,teenage girl,9779.0
1,13088,summer,9779.0
1,390,skateboarding,9787.0
1,3836,success,9787.0
1,10183,independent film,9787.0
1,578,rock and roll,23825.0
1,953,guitar,23825.0
1,2007,saxophone,23825.0
1,2176,music teacher,23825.0
1,2696,drums,23825.0
1,3536,cello,23825.0
1,4721,violin,23825.0
1,5282,rolling stones,23825.0
1,5288,rock,23825.0
1,5540,heavy metal,23825.0
1,5697,nirvana,23825.0
1,6027,music,23825.0
1,6274,learning and teaching,23825.0
1,6579,music festival,23825.0
1,7416,police band,23825.0
1,193547,teachers and students,23825.0
1,258,bomb,787.0
1,782,assassin,787.0
1,1308,secret identity,787.0
1,1328,secret,787.0
1,1376,assault rifle,787.0
1,1419,gun,787.0
1,2587,married couple,787.0
1,2708,hitman,787.0
1,4049,decoy,787.0
1,5809,marriage crisis,787.0
1,6038,marriage,787.0
1,8438,job,787.0
1,10061,dysfunctional marriage,787.0
1,12371,gunfight,787.0
1,7942,imaginary friend,14199.0
1,966,beach,9528.0
1,1156,sister sister relationship,9528.0
1,2105,garden,9528.0
1,2580,shipwreck,9528.0
1,635,disc jockey,12109.0
1,1465,loss of family,12109.0
1,2150,cocaine,12109.0
1,4610,comeback,12109.0
1,5718,recording studio,12109.0
1,6731,british,12109.0
1,6814,ibiza,12109.0
1,9672,based on true story,12109.0
1,4565,dystopia,47945.0
1,254,france,13935.0
1,1295,europe,13935.0
1,1956,world war ii,13935.0
1,4595,u.s. army,13935.0
1,11064,nazi germany,13935.0
1,3432,bangkok,43471.0
1,4129,widow,43471.0
1,10103,children,43471.0
1,13084,king,43471.0
1,11036,obsessive compulsive disorder,65579.0
1,128,love triangle,3011.0
1,5049,ancient rome,11620.0
1,6917,epic,11620.0
1,10183,independent film,43354.0
1,486,himalaya,272.0
1,779,martial arts,272.0
1,849,dc comics,272.0
1,853,crime fighter,272.0
1,1308,secret identity,272.0
1,1568,undercover,272.0
1,1701,hero,272.0
1,1872,loss of father,272.0
1,3679,society,272.0
1,6969,gotham city,272.0
1,7002,vigilante,272.0
1,9715,superhero,272.0
1,9717,based on comic,272.0
1,9823,rivalry,272.0
1,10044,tragic hero,272.0
1,10278,ninja,272.0
1,10842,good vs evil,272.0
1,14536,crime,272.0
1,163455,super powers,272.0
1,173719,haunted by the past,272.0
1,179095,evil doctor,272.0
1,187710,escapade,272.0
1,206694,master villain,272.0
1,206700,fighting crime,272.0
1,206709,unfulfillment,272.0
1,206715,love and romance,272.0
1,1400,swordplay,5845.0
1,456,mother,15648.0
1,5756,man-woman relation,15648.0
1,9457,single,15648.0
1,10132,matchmaking,15648.0
1,14768,single mother,15648.0
1,392,england,9709.0
1,1155,brother sister relationship,9709.0
1,1412,becoming an adult,9709.0
1,5215,northern england,9709.0
1,5248,female friendship,9709.0
1,9008,moped,9709.0
1,9833,lesbian relationship,9709.0
1,10180,homosexuality,9709.0
1,13088,summer,9709.0
1,156928,tomboy,9709.0
1,242,new york,29080.0
1,10183,independent film,29080.0
1,1490,cleaning lady,10274.0
1,3800,airplane,10274.0
1,3878,eavesdropping,10274.0
1,5636,wall street,10274.0
1,5641,limousine,10274.0
1,9990,villainess,10274.0
1,11738,evil corporation,10274.0
1,15344,shot in the stomach,10274.0
1,18111,kickboxing,10274.0
1,41500,oil industry,10274.0
1,157227,board meeting,10274.0
1,162085,loss of friend,10274.0
1,162645,newspaper headline,10274.0
1,818,based on novel,45881.0
1,3450,bridge,45881.0
1,5967,peru,45881.0
1,15060,period drama,45881.0
1,160279,18th century,45881.0
1,187056,woman director,45881.0
1,6075,sport,25248.0
1,830,car race,11451.0
1,6067,victory,11451.0
1,33885,car,11451.0
1,161630,nascar,11451.0
1,4392,cage,11683.0
1,4565,dystopia,11683.0
1,5385,survivor,11683.0
1,12377,zombie,11683.0
1,616,witch,9722.0
1,2571,tv show,9722.0
1,4158,enchantment,9722.0
1,13072,falling in love,9722.0
1,184989,spectacle,9722.0
1,542,street gang,2287.0
1,898,hip-hop,2287.0
1,1691,dance,2287.0
1,1721,fight,2287.0
1,1974,breakdance,2287.0
1,2394,ghetto,2287.0
1,4344,musical,2287.0
1,4507,clowning,2287.0
1,10726,gang,2287.0
1,380,brother brother relationship,1382.0
1,5500,playground,1382.0
1,10183,independent film,1382.0
1,15128,sex talk,1382.0
1,15478,art gallery,1382.0
1,18013,separation,1382.0
1,157791,self mutilation,1382.0
1,170569,shoe salesman,1382.0
1,175894,chat session,1382.0
1,176485,female artist,1382.0
1,176486,meeting on the internet,1382.0
1,176488,hope chest,1382.0
1,3335,halloween,9976.0
1,6259,psychopath,9976.0
1,6844,stalker,9976.0
1,5565,biography,28000.0
1,6038,marriage,28000.0
1,6092,army,28000.0
1,11428,convertible,28000.0
1,14512,new york city,28000.0
1,14641,based on memoir or autobiography,28000.0
1,14857,juvenile delinquent,28000.0
1,14955,fighting,28000.0
1,33699,policeman,28000.0
1,157499,mother son relationship,28000.0
1,209476,boxing,28000.0
1,708,runaway,93775.0
1,13027,wedding,93775.0
1,4884,infection,38046.0
1,9831,spaceship,38046.0
1,1740,pop culture,24703.0
1,9818,fan culture,24703.0
1,10568,science fiction,24703.0
1,161176,space opera,24703.0
1,208663,fan convention,24703.0
1,220266,fandom,24703.0
1,1604,operation,2151.0
1,1749,taxi driver,2151.0
1,3636,face operation,2151.0
1,5451,comic book,2151.0
1,6349,bulgaria,2151.0
1,6350,head injury,2151.0
1,6351,chief executive officer,2151.0
1,10183,independent film,2151.0
1,910,bondage,42491.0
1,4268,fort,42491.0
1,4616,apache,42491.0
1,9657,native american attack,42491.0
1,12425,racism,42491.0
1,13132,pistol,42491.0
1,14546,massacre,42491.0
1,14819,violence,42491.0
1,156234,cavalry,42491.0
1,5565,biography,120747.0
1,585,casino,26323.0
1,6149,police,26323.0
1,9826,murder,26323.0
1,6149,police,12574.0
1,9826,murder,12574.0
1,14964,drug,12574.0
1,193309,police shootout,12574.0
1,1566,dream,115565.0
1,2393,adoption,115565.0
1,2483,nudity,115565.0
1,5340,investigation,115565.0
1,9826,murder,115565.0
1,10911,inheritance,115565.0
1,13028,writer,115565.0
1,13142,gangster,115565.0
1,15016,twins,115565.0
1,162342,discovery,115565.0
1,181046,european,115565.0
1,184490,pregnant daughter,22968.0
1,184496,mother-in-law son-in-law relationship,22968.0
1,184497,maternity ward,22968.0
1,184499,baby born,22968.0
1,184503,father-in-law daughter-in-law relationship,22968.0
1,184507,baby nursery,22968.0
1,184511,mother-in-law daughter-in-law relationship,22968.0
1,10594,money,31901.0
1,14512,new york city,31901.0
1,2981,homelessness,50536.0
1,10594,money,50536.0
1,587,amsterdam,15719.0
1,6977,bigamy,28455.0
1,9937,suspense,28455.0
1,14819,violence,28455.0
1,34038,intrigue,28455.0
1,190797,marx brothers,15938.0
1,2708,hitman,2095.0
1,3593,wilderness,2095.0
1,9937,suspense,2095.0
1,18525,fbi agent,2095.0
1,291,circus,22553.0
1,4344,musical,22553.0
1,6894,aunt,22553.0
1,10594,money,22553.0
1,10909,lawyer,22553.0
1,9748,revenge,26762.0
1,9937,suspense,26762.0
1,10391,mafia,26762.0
1,437,painter,34308.0
1,5565,biography,34308.0
1,9840,romance,34308.0
1,11021,montparnasse,34308.0
1,1326,infidelity,11588.0
1,1453,amnesia,11588.0
1,2340,paranoia,11588.0
1,3030,nightmare,11588.0
1,3667,time,11588.0
1,9228,puzzle,11588.0
1,9826,murder,11588.0
1,9937,suspense,11588.0
1,10937,memory,11588.0
1,11612,hospital,11588.0
1,13005,doctor,11588.0
1,13073,fear,11588.0
1,33720,guilt,11588.0
1,162342,discovery,11588.0
1,447,post traumatic stress  disorder,74.0
1,586,new jersey,74.0
1,3800,airplane,74.0
1,4565,dystopia,74.0
1,5600,daughter,74.0
1,12332,apocalypse,74.0
1,14909,alien invasion,74.0
1,10183,independent film,16659.0
1,392,england,4889.0
1,470,spy,4889.0
1,1556,texas,4889.0
1,2106,cold war,4889.0
1,7059,anti-communism,4889.0
1,155762,swinging 60s,4889.0
1,155842,supercomputer,4889.0
1,156598,harry palmer,4889.0
1,2829,last judgment,13014.0
1,2974,jesus christ,13014.0
1,3684,religion and supernatural,13014.0
1,4116,heaven,13014.0
1,6154,hell,13014.0
1,779,martial arts,18257.0
1,10601,blaxploitation,18257.0
1,1482,trainer,7233.0
1,3616,college,7233.0
1,4613,training,7233.0
1,6075,sport,7233.0
1,6496,basketball,7233.0
1,818,based on novel,9009.0
1,4237,water,9009.0
1,9714,remake,9009.0
1,10508,teacher,9009.0
1,15160,divorce,9009.0
1,33632,apartment,9009.0
1,162846,ghost,9009.0
1,334,flying,9738.0
1,657,fire,9738.0
1,1155,brother sister relationship,9738.0
1,1459,marriage proposal,9738.0
1,1618,radiation,9738.0
1,1718,dna,9738.0
1,2534,missile,9738.0
1,2546,mask,9738.0
1,4375,transformation,9738.0
1,4769,supernatural powers,9738.0
1,6054,friendship,9738.0
1,8828,marvel comic,9738.0
1,9639,playboy,9738.0
1,9715,superhero,9738.0
1,9717,based on comic,9738.0
1,10124,laboratory,9738.0
1,12405,outer space,9738.0
1,14601,explosion,9738.0
1,14760,scientist,9738.0
1,156039,space station,9738.0
1,158967,brooklyn bridge,9738.0
1,179102,superhuman strength,9738.0
1,189115,invisibility,9738.0
1,994,paralympics,14278.0
1,2564,wheelchair,14278.0
1,6075,sport,14278.0
1,3180,sailing,9522.0
1,13027,wedding,9522.0
1,167808,fake identity,9522.0
1,567,alcohol,14922.0
1,572,sex,14922.0
1,1326,infidelity,14922.0
1,1936,blackmail,14922.0
1,2393,adoption,14922.0
1,2483,nudity,14922.0
1,5153,son,14922.0
1,5905,father,14922.0
1,9673,love,14922.0
1,10183,independent film,14922.0
1,11614,filmmaker,14922.0
1,13043,dating,14922.0
1,13130,teenager,14922.0
1,3338,invention,77593.0
1,14544,robot,77593.0
1,15162,dog,77593.0
1,180445,strength,77593.0
1,9937,suspense,17599.0
1,10400,airship,17599.0
1,10617,disaster,17599.0
1,175086,blimp,17599.0
1,10183,independent film,28706.0
1,2604,babysitter,48232.0
1,7020,bodybuilding,48232.0
1,8696,bodybuilder,48232.0
1,10372,body guard,48232.0
1,15016,twins,48232.0
1,170865,child kidnapping,48232.0
1,210419,monster trucks,48232.0
1,9826,murder,26654.0
1,4565,dystopia,21886.0
1,1327,war crimes,84079.0
1,2349,german,84079.0
1,8029,drama,84079.0
1,10322,native american,43367.0
1,897,rap music,10476.0
1,898,hip-hop,10476.0
1,1009,baby,10476.0
1,1599,midlife crisis,10476.0
1,2231,drug dealer,10476.0
1,3658,career,10476.0
1,4344,musical,10476.0
1,4562,rapper,10476.0
1,255,male nudity,11309.0
1,293,female nudity,11309.0
1,1373,killer robot,11309.0
1,2483,nudity,11309.0
1,2679,artist,11309.0
1,4458,post-apocalyptic,11309.0
1,4565,dystopia,11309.0
1,9826,murder,11309.0
1,10009,robot as menace,11309.0
1,10183,independent film,11309.0
1,10292,gore,11309.0
1,10478,disembodied head,11309.0
1,11221,blood,11309.0
1,12190,cyberpunk,11309.0
1,12438,sculpture,11309.0
1,14819,violence,11309.0
1,33632,apartment,11309.0
1,1847,istanbul,21366.0
1,9937,suspense,21366.0
1,402,clone,1635.0
1,741,transplantation,1635.0
1,4565,dystopia,1635.0
1,6017,genetics,1635.0
1,6089,freedom,1635.0
1,10685,escape,1635.0
1,11628,cloning,1635.0
1,1480,baseball,13341.0
1,6075,sport,13341.0
1,625,sadistic,1696.0
1,627,killing,1696.0
1,657,fire,1696.0
1,798,sheriff,1696.0
1,801,bounty hunter,1696.0
1,2150,cocaine,1696.0
1,2669,motel,1696.0
1,3598,ax,1696.0
1,4426,sadism,1696.0
1,6259,psychopath,1696.0
